,Material,Componente,FI0,Quantidade componente,col_bmeng
19206,70001632,AS_AGL_8827,33.6,3360.0,100.0
19208,70000008,AS_AGL_8827,27.1,2710.0,100.0
19210,70000670,AS_AGL_8827,28.4,2840.0,100.0
19212,70022948,70007692,1.0,1000.0,1000.0
19217,70023823,70023569,1.0,1000.0,1000.0
19220,70023824,70023572,1.0,1000.0,1000.0
19223,70023825,70023575,1.0,1000.0,1000.0
19225,70023575,70005874,1.0,1000.0,1000.0
19226,AS_AGL_8002_4,41000304,0.2323943661971831,6.6,28.4
19227,AS_AGL_8002_4,41000305,0.6936619718309859,19.7,28.4
19229,AS_AGL_8002_3,41000305,0.6758620689655173,19.6,29.0
19231,AS_AGL_8002_3,41000304,0.22413793103448276,6.5,29.0
19232,70023826,70005507,0.142857,142.857,1000.0
19235,70023811,70008794,1.0,1.0,1.0
19237,AS_AGL_8002_2,41000305,0.9003436426116838,26.2,29.1
19238,70023813,70002819,0.17,0.17,1.0
19243,70023812,70023813,1.0,1.0,1.0
19247,70023822,70008457,1.0,1000.0,1000.0
19249,70023827,70008771,1.0,1.0,1.0
19254,70023833,70005533,0.01191,11.91,1000.0
19257,70023832,70023833,1.0,1000.0,1000.0
19259,70023828,70005998,0.027030000000000002,27.03,1000.0
19260,70023837,AS_AGL_5085_DS,226.3,226.3,1.0
19263,41000879,41000315,1.0,1000.0,1000.0
19264,70009148,70004106,42.8,42.8,1.0
19266,AS_AGL_5400_S_REGR,45000008,0.3332719233603538,180.9,542.8
19267,AS_AGL_5400_S_REGR,45000007,0.5926676492262344,321.7,542.8
19270,70023842,70001618,0.016129,16.129,1000.0
19271,71004965,70011670,0.125,125.0,1000.0
19272,71004966,70023843,0.125,125.0,1000.0
19273,71004967,70023844,0.125,125.0,1000.0
19279,72001533,71004967,1.0,1000.0,1000.0
19280,72001533,71004966,2.0,2000.0,1000.0
19281,72001533,71004965,1.0,1000.0,1000.0
19284,71004964,71004963,1.0,1000.0,1000.0
19291,71004962,71004961,1.0,1000.0,1000.0
19294,70023831,70000872,0.033333,33.333,1000.0
19297,70023830,70023831,1.0,1000.0,1000.0
19298,41000587,41000157,1.044,1044.0,1000.0
19299,70023815,70000853,0.038462,38.462,1000.0
19303,71004960,71004959,1.0,1000.0,1000.0
19306,72001534,90100284,0.007037037037037037,7.6,1080.0
19307,72001534,90100317,1.0,1080.0,1080.0
19308,72001534,72000559,1.0,1080.0,1080.0
19313,70023851,70000872,0.25,250.0,1000.0
19314,71004958,71004957,1.0,1000.0,1000.0
19321,70023849,70023851,1.0,1000.0,1000.0
19323,70023855,70005842,0.00605,6.05,1000.0
19324,70023856,70023855,0.53,530.0,1000.0
19325,70023838,70023856,1.0,1000.0,1000.0
19327,70023839,70023838,1.0,1000.0,1000.0
19330,71004954,71004953,1.0,1000.0,1000.0
19333,70023857,AS_AGL_5084,26.4,2640.0,100.0
19334,70023840,70023857,0.02,20.0,1000.0
19336,70023814,70023815,1.0,1000.0,1000.0
19339,70023841,70023840,1.0,1000.0,1000.0
19342,70023846,70010915,1.0,1000.0,1000.0
19343,71004955,70023841,0.5,500.0,1000.0
19345,71004956,71004955,1.0,1000.0,1000.0
19349,70023847,70023848,2.55,2550.0,1000.0
19355,70023860,70024577,1.0,1.0,1.0
19358,70023882,70011852,1.0,1000.0,1000.0
19359,70023886,AS_AGL_8224,294.9,1179.6,4.0
19360,70023854,70023886,0.002,2.0,1000.0
19361,70023853,70023854,0.5,500.0,1000.0
19362,70023869,70000872,0.25,250.0,1000.0
19364,70023850,70023869,1.0,1000.0,1000.0
19366,71004968,70000852,0.064,0.064,1.0
19367,71004969,71004968,1.0,1.0,1.0
19369,71004974,71004973,1.0,660.0,660.0
19370,71004974,90101162,1.0,660.0,660.0
19379,71004970,71004969,0.04348,43.48,1000.0
19380,71004971,71004970,1.0,1000.0,1000.0
19383,71004972,71004971,1.0,1000.0,1000.0
19384,70023874,70011050,1.0,1000.0,1000.0
19389,70023875,70006200,1.0,1000.0,1000.0
19390,70023878,70012015,0.2,200.0,1000.0
19391,70023877,70023878,1.0,1000.0,1000.0
19395,70023852,70006602,1.0,1000.0,1000.0
19398,70023876,70023877,1.0,1000.0,1000.0
19399,70023885,70023446,0.25,250.0,1000.0
19402,70023881,70009091,1.0,1.0,1.0
19403,70023879,70023885,2.0,2000.0,1000.0
19404,70023880,70023879,1.0,1000.0,1000.0
19410,70023997,70023998,1.0,1000.0,1000.0
19411,70023130,70023131,0.5,500.0,1000.0
19415,71004975,70000099,0.125,125.0,1000.0
19419,71004976,71004975,1.0,1000.0,1000.0
19422,71004977,70015078,0.125,125.0,1000.0
19423,71004980,70000099,0.166666,166.666,1000.0
19429,71004978,71004977,1.0,1000.0,1000.0
19430,72001541,70014335,0.0625,62.5,1000.0
19437,71004979,71004980,1.0,1000.0,1000.0
19438,72001536,70015622,0.058823,58.823,1000.0
19439,72001537,70015622,0.125,125.0,1000.0
19440,72001538,70015623,0.142857,142.857,1000.0
19441,72001539,70015622,0.16666,166.66,1000.0
19442,72001540,70015623,0.33333300000000005,333.333,1000.0
19443,70023902,70010152,0.005128,5.128,1000.0
19444,72001535,72001536,2.0,2000.0,1000.0
19446,72001535,72001539,1.0,1000.0,1000.0
19451,72001535,72001538,1.0,1000.0,1000.0
19452,72001535,72001540,2.0,2000.0,1000.0
19453,72001535,72001537,1.0,1000.0,1000.0
19454,70023903,70023902,1.0,1000.0,1000.0
19457,70003937,AS_AGL_8872,45.3,4530.0,100.0
19463,70003936,AS_AGL_8872,36.4,3640.0,100.0
19469,70004645,AS_AGL_8872,38.1,3810.0,100.0
19474,71004983,70023924,0.166666,166.666,1000.0
19475,71004984,70023925,0.166666,166.666,1000.0
19476,71004985,70023926,0.166666,166.666,1000.0
19477,71004986,70023927,0.166666,166.666,1000.0
19478,72001544,71004986,1.0,1000.0,1000.0
19480,72001544,71004983,1.0,1000.0,1000.0
19482,72001544,71004984,1.0,1000.0,1000.0
19484,72001544,71004985,1.0,1000.0,1000.0
19487,71004987,70011670,0.166666,166.666,1000.0
19488,71004988,70023928,0.166666,166.666,1000.0
19489,71004989,70023929,0.166666,166.666,1000.0
19490,71004990,70023930,0.166666,166.666,1000.0
19493,72001545,71004987,1.0,1000.0,1000.0
19497,72001545,71004988,1.0,1000.0,1000.0
19498,72001545,71004990,1.0,1000.0,1000.0
19499,72001545,71004989,1.0,1000.0,1000.0
19500,70023829,70000010,0.03031,30.31,1000.0
19501,70006425,70023829,1.0,1000.0,1000.0
19504,70023931,70000815,0.03449,34.49,1000.0
19505,71004991,70023931,0.5,500.0,1000.0
19506,71004992,71004991,1.0,1000.0,1000.0
19512,70023592,70023593,1.0,1000.0,1000.0
19513,70024068,70000854,0.041665999999999995,41.666,1000.0
19518,72001547,72001166,1.0,1000.0,1000.0
19519,72001548,72001550,0.5,500.0,1000.0
19521,72001549,72001548,1.0,1000.0,1000.0
19527,70023566,70023576,1.0,1000.0,1000.0
19528,70023943,70023944,2.0,2000.0,1000.0
19529,71004993,70023932,0.166666,166.666,1000.0
19530,71004994,70023933,0.166666,166.666,1000.0
19531,71004995,70023934,0.166666,166.666,1000.0
19532,71004996,70023935,0.166666,166.666,1000.0
19533,72001546,71004996,1.0,1000.0,1000.0
19534,72001546,71004993,1.0,1000.0,1000.0
19535,72001546,71004994,1.0,1000.0,1000.0
19536,72001546,71004995,1.0,1000.0,1000.0
19542,70023945,70004205,0.002,2.0,1000.0
19543,70023031,70023945,1.0,1000.0,1000.0
19545,70023944,70023031,0.5,500.0,1000.0
19550,70023942,70023943,1.0,1000.0,1000.0
19551,70023938,70005531,0.00715,7.15,1000.0
19554,70023939,70023938,1.0,1000.0,1000.0
19555,70023946,AS_AGL_5148_DS,447.2,894.4,2.0
19556,70023936,70023946,0.0152,15.2,1000.0
19557,70023937,70023936,1.5,1500.0,1000.0
19565,AS_AGL_8210_6,42000035,0.4395645645645646,117.1,266.4
19566,AS_AGL_8210_6,41000333,0.45720720720720726,121.8,266.4
19567,43000011,nan,,0.0,0.0
19570,AS_AGL_8210_5,42000035,0.4297825285661629,116.6,271.3
19571,AS_AGL_8210_5,41000333,0.4471065241430151,121.3,271.3
19572,70024538,nan,,0.0,0.0
19574,70024539,nan,,0.0,0.0
19579,72001561,72000235,1.0,480.0,480.0
19583,70023949,70010545,1.0,1000.0,1000.0
19586,70023950,70005925,1.0,1000.0,1000.0
19588,70023951,70005926,1.0,1000.0,1000.0
19590,70023952,70005930,1.0,1000.0,1000.0
19593,70023953,70000010,0.0625,62.5,1000.0
19595,70023954,70023953,1.0,1000.0,1000.0
19596,70023955,70000010,0.07693000000000001,76.93,1000.0
19597,70023956,70023955,1.0,1000.0,1000.0
19600,70023958,70005859,0.2,200.0,1000.0
19602,70023960,70005859,0.25,250.0,1000.0
19605,70014125,70013709,1.0,1000.0,1000.0
19606,70013709,70000842,0.01,10.0,1000.0
19607,70014343,70000851,0.02,20.0,1000.0
19608,70014350,70014343,0.5,500.0,1000.0
19612,72001527,72001520,1.0,1000.0,1000.0
19615,70014352,70000853,0.03226,32.26,1000.0
19617,70014346,70000853,0.00667,6.67,1000.0
19618,70014336,70000852,0.03847,38.47,1000.0
19620,70014339,70000849,0.04348,43.48,1000.0
19623,70014341,70000850,0.00667,6.67,1000.0
19627,AS_AGL_F244,41000563,0.8960396039603961,199.1,222.2
19630,AS_AGL_9400_2,41000304,0.4923076923076923,19.2,39.0
19631,AS_AGL_9400_2,41000332,0.40512820512820513,15.8,39.0
19636,AS_AGL_9400,41000332,0.40591397849462363,15.1,37.2
19637,AS_AGL_9400,41000305,0.49193548387096775,18.3,37.2
19640,AS_AGL_9400_3,41000305,0.4923076923076923,19.2,39.0
19642,AS_AGL_9400_3,41000333,0.40512820512820513,15.8,39.0
19645,AS_AGL_9400_4,41000304,0.4923076923076923,19.2,39.0
19646,AS_AGL_9400_4,41000333,0.40512820512820513,15.8,39.0
19651,46000064,42000001,4.7,4.7,1.0
19652,46000064,41000314,29.8,29.8,1.0
19655,70023962,70000797,0.02,20.0,1000.0
19657,70023961,70023962,1.0,1000.0,1000.0
19661,70023963,70007339,1.0,1000.0,1000.0
19662,70023965,70000911,0.03572,35.72,1000.0
19663,71000960,70012133,2.0,2000.0,1000.0
19665,71000960,71000959,1.0,1000.0,1000.0
19666,70012133,70009613,0.029412,29.412,1000.0
19667,70023980,70023031,0.25,250.0,1000.0
19668,70023979,70023980,2.0,2000.0,1000.0
19669,70023964,70023965,9.0,9000.0,1000.0
19672,70023977,70023979,1.0,1000.0,1000.0
19676,70023982,70005529,0.083333,83.333,1000.0
19677,70023966,70006475,0.004274,4.274,1000.0
19678,70023981,70005612,1.0,1000.0,1000.0
19683,70023967,70023966,22.0,22.0,1.0
19684,70023948,70005510,0.142857,142.857,1000.0
19687,70023947,70023948,1.0,1000.0,1000.0
19688,70024007,70006815,15.0,15000.0,1000.0
19694,70024008,70000975,15.0,15000.0,1000.0
19700,70024009,70006123,15.0,15000.0,1000.0
19706,72001552,72001551,0.5,500.0,1000.0
19711,72001553,72001552,1.0,4800.0,4800.0
19712,72001559,72001558,0.5,500.0,1000.0
19713,72001560,72001559,1.0,4800.0,4800.0
19718,AS_AGL_8214,42000035,0.7142857142857142,201.5,282.1
19719,AS_AGL_8214,41000304,0.17866004962779156,50.4,282.1
19721,70023941,70005845,0.013514,13.514,1000.0
19723,AS_AGL_8214_2,41000304,0.18181818181818182,50.4,277.2
19724,AS_AGL_8214_2,42000035,0.7272727272727273,201.6,277.2
19725,70009313,70009314,0.5,500.0,1000.0
19727,71000958,71000957,1.0,1000.0,1000.0
19728,71000958,71000793,2.0,2000.0,1000.0
19730,71001616,71000775,1.0,1000.0,1000.0
19731,71001616,71000773,2.0,2000.0,1000.0
19733,71000794,90100390,0.7,700.0,1000.0
19734,71000794,70009627,1.0,1000.0,1000.0
19737,70001985,AS_AGL_9400_4,37.2,3720.0,100.0
19739,72001566,70000296,0.16666666666666666,100.0,600.0
19741,72001565,72001566,1.0,600.0,600.0
19744,70024004,70003000,1.0,1.0,1.0
19745,70024005,70024004,0.111111,111.111,1000.0
19746,70023957,70012051,1.0,1000.0,1000.0
19747,70023959,70023957,1.0,1000.0,1000.0
19748,70024006,70024005,0.034483,34.483,1000.0
19751,72001564,70023959,0.16666999999999998,166.67,1000.0
19753,41000880,41000255,1.0,1000.0,1000.0
19757,70024000,70008987,1.0,1000.0,1000.0
19760,70021803,70024000,1.0,1000.0,1000.0
19761,70021803,70024000,1.0,1000.0,1000.0
19764,70007829,70021803,10.0,10000.0,1000.0
19807,41000649,41000368,1.0,1000.0,1000.0
19814,41000648,41000368,1.0,1000.0,1000.0
19823,41000647,41000368,1.0,1000.0,1000.0
19852,70024002,70024003,1.0,1000.0,1000.0
19853,70024003,70000640,0.14286000000000001,142.86,1000.0
19854,72001567,70024002,2.0,2000.0,1000.0
19859,72001570,90100319,1.0,450.0,450.0
19860,72001570,90100286,1.0,450.0,450.0
19862,72001570,72000978,1.0,450.0,450.0
19864,72001570,90100312,1.0,450.0,450.0
19866,70000303,70011241,1.0,1000.0,1000.0
19868,70001448,AS_AGL_9400_4,34.5,3450.0,100.0
19871,70024019,70000918,0.00271,2.71,1000.0
19872,70024020,70000924,0.00508,5.08,1000.0
19873,70024021,70000924,0.01031,10.31,1000.0
19874,70024022,70000924,0.01299,12.99,1000.0
19875,70024033,70000911,0.01887,18.87,1000.0
19876,70024034,70000911,0.024399999999999998,24.4,1000.0
19877,70024035,70000911,0.055560000000000005,55.56,1000.0
19878,70024036,70002289,0.01516,15.16,1000.0
19879,70024037,70000924,0.01031,10.31,1000.0
19880,70024038,70000924,0.027030000000000002,27.03,1000.0
19884,70016641,70005497,0.111111,111.111,1000.0
19885,70013525,70001631,0.1,100.0,1000.0
19886,70023845,70001631,0.1,100.0,1000.0
19888,70024039,AS_AGL_5890,754.8,754.8,1.0
19890,AS_AGL_5890,45000007,0.7030289482508103,629.0,894.7
19891,AS_AGL_5890,45000008,0.07812674639543982,69.9,894.7
19892,70024040,70024039,0.01516,15.16,1000.0
19895,70024041,70024040,10.0,10.0,1.0
19898,70024054,70001086,0.02,20.0,1000.0
19901,70024055,70024054,1.0,1000.0,1000.0
19902,70024051,70000872,0.08334,83.34,1000.0
19903,70024076,70024051,1.0,1000.0,1000.0
19904,70024052,70024076,0.2,200.0,1000.0
19905,70024059,70000872,0.5,0.5,1.0
19908,70024053,70024052,1.0,1000.0,1000.0
19909,70024060,70024059,0.166666,166.666,1000.0
19912,70024061,70024060,1.0,1000.0,1000.0
19913,70023638,70010395,1.0,1000.0,1000.0
19916,90100408,90100297,1.0,100.0,100.0
19917,90101102,90100324,1.83,3.66,2.0
19918,90101065,90100324,1.1199999999999999,3.36,3.0
19919,70009147,70009148,1.0,1.0,1.0
19920,72001458,70021821,0.05,50.0,1000.0
19921,72001459,70021822,0.05,50.0,1000.0
19922,70024080,70002956,0.0022530000000000002,2.253,1000.0
19926,70024081,70024080,444.0,444.0,1.0
19928,70015055,70015068,1.0,1000.0,1000.0
19930,72001571,70015293,1.0,180.0,180.0
19931,72001571,90100126,1.0,180.0,180.0
19932,72001571,90100123,2.0,360.0,180.0
19933,72001571,90100125,2.0,360.0,180.0
19934,72001571,90100308,4.0,720.0,180.0
19935,72001041,90100319,1.0,180.0,180.0
19936,72001041,90100286,1.0,180.0,180.0
19939,72001041,72001571,1.0,180.0,180.0
19940,70024066,70000359,1.0,1000.0,1000.0
19942,70024058,70005855,0.125,125.0,1000.0
19943,70024057,70024058,1.0,1000.0,1000.0
19945,70024056,70024057,1.0,1000.0,1000.0
19947,70024065,70000838,0.01,10.0,1000.0
19948,70024064,70024065,1.0,1000.0,1000.0
19951,70024070,70002808,0.17,0.17,1.0
19955,70024069,70024070,1.0,1.0,1.0
19958,70024071,70000067,1.0,1.0,1.0
19960,70024073,70005498,0.05264,52.64,1000.0
19961,70024106,AS_AGL_8276,240.1,960.4,4.0
19963,70024072,70024073,1.0,1000.0,1000.0
19965,70024092,70024106,1.0,1.0,1.0
19970,70024075,70001618,0.04167,41.67,1000.0
19971,70024074,70024075,1.0,1000.0,1000.0
19974,33000249,nan,,0.0,0.0
19975,70024107,70024106,0.2,0.2,1.0
19977,70024104,70024107,1.0,1.0,1.0
19980,33000238,nan,,0.0,0.0
19981,33000283,nan,,0.0,0.0
19982,70024082,70021776,0.5,500.0,1000.0
19983,70024083,70024082,1.0,1000.0,1000.0
19985,70024085,70002808,0.17,0.17,1.0
19990,70024084,70024085,1.0,1.0,1.0
19991,70024098,70005536,0.142857,142.857,1000.0
19992,70024097,70024098,1.0,1000.0,1000.0
19993,70024105,70012041,0.25,250.0,1000.0
19994,70024096,70024097,1.0,1000.0,1000.0
19998,70024086,70024105,1.0,1000.0,1000.0
20001,70014166,70009756,1.0,1000.0,1000.0
20002,72001489,70024086,0.111111,111.111,1000.0
20005,70024112,70005498,0.5,500.0,1000.0
20006,70024111,70005498,0.5,500.0,1000.0
20007,70024103,70005507,0.0625,62.5,1000.0
20010,70024099,70024103,1.0,1000.0,1000.0
20012,70024110,70005845,0.33333300000000005,333.333,1000.0
20013,70024109,70005845,0.33333300000000005,333.333,1000.0
20014,70024108,70005845,0.142857,142.857,1000.0
20015,70024122,70005855,0.166667,166.667,1000.0
20017,70024117,70000676,1.0,1.0,1.0
20018,70024134,70005847,0.02,20.0,1000.0
20019,70024133,70005859,0.083333,83.333,1000.0
20020,70024132,70005999,0.076923,76.923,1000.0
20021,70024131,70005998,0.25,250.0,1000.0
20022,70024130,70005998,0.142857,142.857,1000.0
20023,70024129,70005998,0.111111,111.111,1000.0
20024,70024128,70005847,0.2,200.0,1000.0
20025,70024127,70005847,0.2,200.0,1000.0
20026,70024126,70005847,0.166667,166.667,1000.0
20027,70024125,70005512,0.2,200.0,1000.0
20028,70024124,70005856,0.5,500.0,1000.0
20029,70024123,70005855,0.25,250.0,1000.0
20031,70024114,70002819,0.17,0.17,1.0
20032,70024113,70024114,1.0,1.0,1.0
20035,70024115,70000046,1.0,1.0,1.0
20040,70024116,70010139,1.0,1000.0,1000.0
20044,70024089,70008338,10.0,10.0,1.0
20047,70024119,70000806,0.03031,30.31,1000.0
20049,70024118,70024119,1.0,1000.0,1000.0
20054,70024093,70007747,10.0,10.0,1.0
20057,90101175,90100325,0.915,3.66,4.0
20058,90101176,90100325,0.5820000000000001,58.2,100.0
20059,70023114,70000898,0.004271,4.271,1000.0
20060,70024135,70007851,1.0,1000.0,1000.0
20066,70024162,70004302,0.00254,2.54,1000.0
20067,70024137,70024162,15.0,15000.0,1000.0
20069,70024138,70007816,1.0,1000.0,1000.0
20076,70014053,70009176,1.0,1.0,1.0
20080,70013994,70013516,1.0,1000.0,1000.0
20081,72001577,90101164,2.0,100.0,50.0
20082,72001577,90101163,2.0,100.0,50.0
20083,72001577,90100347,4.0,200.0,50.0
20084,72001577,70002525,1.0,50.0,50.0
20085,70024157,70003289,0.05883,58.83,1000.0
20087,70002525,70001977,1.0,100.0,100.0
20088,70002525,90100487,1.0,100.0,100.0
20089,70024156,70024157,1.0,1000.0,1000.0
20090,70024155,70024157,1.0,1000.0,1000.0
20093,70024160,70003289,0.06667000000000001,66.67,1000.0
20095,70024159,70024160,1.0,1000.0,1000.0
20096,70001489,AS_AGL_9400_4,39.0,3900.0,100.0
20098,70024158,70024159,1.0,1000.0,1000.0
20101,70024140,70004241,0.166667,166.667,1000.0
20104,70024139,70024140,1.0,1000.0,1000.0
20105,70024142,70000875,0.03334,33.34,1000.0
20106,70024143,70024142,1.0,1000.0,1000.0
20107,90101163,90100324,0.925,3.7,4.0
20108,90101164,90100324,0.5926,59.26,100.0
20109,70024145,70000875,0.055560000000000005,55.56,1000.0
20110,70024146,70024145,1.0,1000.0,1000.0
20113,70024144,70024143,1.0,1000.0,1000.0
20114,70024147,70024146,1.0,1000.0,1000.0
20117,70024169,70012025,0.5,500.0,1000.0
20118,70024168,70024169,1.0,1000.0,1000.0
20120,33000293,nan,,0.0,0.0
20121,33000250,nan,,0.0,0.0
20122,33000248,nan,,0.0,0.0
20123,33000247,nan,,0.0,0.0
20124,33000246,nan,,0.0,0.0
20125,33000242,nan,,0.0,0.0
20126,33000245,nan,,0.0,0.0
20127,33000239,nan,,0.0,0.0
20128,33000284,nan,,0.0,0.0
20129,33000243,nan,,0.0,0.0
20130,70024166,70000852,0.05,50.0,1000.0
20131,70024165,70024166,1.0,1000.0,1000.0
20134,70024164,70024165,1.0,1000.0,1000.0
20137,70024167,70024180,15.0,15.0,1.0
20138,70024180,70001946,0.0028250000000000003,2.825,1000.0
20139,70024175,AS_AGL_0094,1.1375,853.125,750.0
20141,70024174,70024175,1.0,1000.0,1000.0
20142,70024173,70024174,2.465,2465.0,1000.0
20145,70024172,70024173,1.0,1000.0,1000.0
20148,70024176,70024177,1.0,1000.0,1000.0
20153,70024177,70024178,2.465,2465.0,1000.0
20155,70024206,70009973,1.0,1000.0,1000.0
20157,70024209,70024234,3.0,3000.0,1000.0
20166,70024210,70024235,3.0,3000.0,1000.0
20171,70024211,70024236,3.0,3000.0,1000.0
20176,70024212,70024237,3.0,3000.0,1000.0
20177,70024208,70000663,0.125,125.0,1000.0
20180,70024207,70024208,1.0,1000.0,1000.0
20181,70024215,70012065,0.07693000000000001,76.93,1000.0
20182,70024214,70024215,1.0,1000.0,1000.0
20185,70024213,70024214,1.0,1000.0,1000.0
20188,70007192,70007164,10.101,10101.0,1000.0
20191,70004106,70002848,0.00234,2.34,1000.0
20193,41000881,41000353,1.0,1000.0,1000.0
20195,70024234,70000902,0.0057469999999999995,5.747,1000.0
20196,70024235,70000901,0.0057469999999999995,5.747,1000.0
20197,70024236,70000900,0.0057469999999999995,5.747,1000.0
20198,70024237,70000903,0.0028740000000000003,2.874,1000.0
20199,70014342,70000823,0.00667,6.67,1000.0
20200,70024228,70000820,0.027030000000000002,27.03,1000.0
20201,70024221,70024228,1.0,1000.0,1000.0
20204,70024222,70000939,0.055560000000000005,55.56,1000.0
20205,70024224,70024222,1.0,1000.0,1000.0
20208,70024223,70024224,1.0,1000.0,1000.0
20209,70024225,70000939,0.06667000000000001,66.67,1000.0
20210,70024226,70024225,1.0,1000.0,1000.0
20213,70024227,70024226,1.0,1000.0,1000.0
20214,71005015,70024233,0.125,125.0,1000.0
20215,70024233,70000787,0.33333300000000005,333.333,1000.0
20216,71005016,71005015,4.0,4000.0,1000.0
20218,71005017,71005016,1.0,1000.0,1000.0
20225,72001578,72001609,1.0,1000.0,1000.0
20226,72001578,72001609,1.0,1000.0,1000.0
20227,72001578,72001609,1.0,1000.0,1000.0
20231,70024218,70005521,0.018182,18.182,1000.0
20233,70024217,70024218,1.0,1000.0,1000.0
20237,70024220,70005521,0.023256,23.256,1000.0
20238,71001642,71001468,0.14286000000000001,142.86,1000.0
20239,70024219,70024220,1.0,1000.0,1000.0
20244,70024230,70013436,0.5,500.0,1000.0
20245,70024088,70024230,1.0,1000.0,1000.0
20247,70024229,70024230,1.0,1000.0,1000.0
20248,70024231,70004106,1.0,42.8,42.8
20250,70024232,70024231,40.0,40.0,1.0
20254,70024294,70001632,0.052632,52.632,1000.0
20255,70024260,70024294,0.055560000000000005,55.56,1000.0
20257,70024261,70004490,0.0625,62.5,1000.0
20258,70008422,70008421,0.5,500.0,1000.0
20259,70004395,70024261,1.0,1000.0,1000.0
20261,72001573,90100308,4.0,2400.0,600.0
20262,72001573,90100152,2.0,1200.0,600.0
20263,72001573,90100151,2.0,1200.0,600.0
20264,72001573,70011423,1.0,600.0,600.0
20265,72001574,90100308,4.0,2400.0,600.0
20266,72001574,90100156,2.0,1200.0,600.0
20267,72001574,70011423,1.0,600.0,600.0
20268,72001574,90100154,2.0,1200.0,600.0
20269,72001575,90100308,4.0,2400.0,600.0
20270,72001575,90100162,2.0,1200.0,600.0
20271,72001575,90100160,2.0,1200.0,600.0
20272,72001575,70011423,1.0,600.0,600.0
20273,72001576,90100308,4.0,2400.0,600.0
20274,72001576,90100190,2.0,1200.0,600.0
20275,72001576,90100188,2.0,1200.0,600.0
20276,72001576,70011423,1.0,600.0,600.0
20277,70024299,70003651,0.0028250000000000003,2.825,1000.0
20278,70024281,70024299,0.6,600.0,1000.0
20279,70024280,70024281,0.0625,62.5,1000.0
20281,70024279,70024280,1.0,1000.0,1000.0
20283,72001572,90100319,1.0,100.0,100.0
20284,72001572,72001576,0.2,20.0,100.0
20286,72001572,72001574,0.3,30.0,100.0
