,Semana,Centro de Trabalho,Acabamento,OV,Item,OF,Material,Descrição,Quantidade,Quantidade Fornecida,aglomerado
3073,4,CCSTRIVM,Total,3820017018.0,70.0,1600121812,72000156,"TV CC 8405 26RR 9,7 000 NE",5040.0,0.0,-1
3074,4,CCSEBMTR,Total,3820017018.0,80.0,1600121813,72000678,"TV CC 8405 30RR 9,7 000 02",1520.0,0.0,-1
3075,4,CCSCNCMQ,Total,3820017018.0,80.0,1600121814,72000157,"TV CC 8405 30RR 9,7 000 NE",1520.0,0.0,-1
3076,4,CCSEBKDV,Total,3820017018.0,90.0,1600121815,72001365,"TM CC 8405 82TM 2,9 000 03",4800.0,0.0,-1
3077,4,CCSBALJT,Total,3820017018.0,90.0,1600121816,72001364,"TM CC 8405 82TM 2,9 000 NE",4800.0,0.0,-1
3078,3,CCSPARAF,Total,3820017018.0,90.0,1600121817,70013619,"PL CC 8405/2S6 940X640X2,9 NE",1200.0,0.0,-1
3079,4,CCSEBKDV,Total,3820017018.0,100.0,1600121818,72000397,"TM CC 8405 13TM 2,9 000 04",14400.0,0.0,-1
3080,4,CCSBALJT,Total,3820017018.0,100.0,1600121819,72000037,"TM CC 8405/2S6 13TM 2,9 000 NE",14400.0,0.0,-1
3081,3,CCSPARAF,Total,3820017018.0,100.0,1600121820,70013619,"PL CC 8405/2S6 940X640X2,9 NE",267.0,0.0,-1
3082,4,CCSEBMTR,Total,3820017018.0,110.0,1600121821,72000720,"TV CC 8405 20KK 9,7 000 22",4500.0,0.0,-1
3083,4,CCSTRIVM,Total,3820017018.0,110.0,1600121822,72000336,"TV CC 8405 20KK 9,7 000 NE",4500.0,0.0,-1
3084,4,CCSEBMTR,Total,3820017018.0,120.0,1600121823,72000734,"TV CC 8405 104RT 9,7 000 09",4392.0,0.0,-1
3085,4,CCSTRIVM,Total,3820017018.0,120.0,1600121824,72000178,"TV CC 8405 104RT 9,7 000 NE",4392.0,0.0,-1
3086,4,CCSEMBME,Total,3820017018.0,130.0,1600121825,72000525,MB ML C221 14W NT 000 03,2000.0,0.0,-1
3087,4,CCSMTMME,Total,3820017018.0,130.0,1600121826,72000303,MB ML C221 14W NT 000 NE,2000.0,0.0,-1
3088,4,CCSEMBME,Total,3820017018.0,140.0,1600121827,72000541,MB ML C221 12W NT 000 49,2000.0,0.0,-1
3089,4,CCSMTAME,Total,3820017018.0,140.0,1600121828,72000302,MB ML C221 12W NT 000 NE,2000.0,0.0,-1
3090,4,CCSSECME,Total,3820017018.0,140.0,1600121829,70011423,"PL ML C221/000 570X375X7,0 NE",2000.0,0.0,-1
3091,4,CNMLAMPL,Total,3820017017.0,10.0,1600121500,70002803,"PL CC 6706/000 940X640X1,1 PT",1200.0,0.0,-1
3092,6,CRMEMBPL,Total,3820017016.0,10.0,1600121317,70001116,"PL CR 1028/000 1000X1000X2,0 00",75.0,0.0,-1
3093,6,CRMLAMPL,Total,3820017016.0,10.0,1600121318,70006116,"PL CR 1028/000 1000X1000X2,0 NE",75.0,0.0,-1
3094,6,CRMEMBPL,Total,3820017016.0,20.0,1600121319,70001271,"PL CR 1028/000 1000X1000X3,0 UK",150.0,0.0,-1
3095,6,CRMLAMPL,Total,3820017016.0,20.0,1600121320,70006117,"PL CR 1028/000 1000X1000X3,0 NE",150.0,0.0,-1
3096,5,CRMEMBPL,Total,3820016998.0,10.0,1600121138,70025413,"PL CR N650/000 1040X632X3,0 02",57.0,0.0,-1
3097,5,CRMGUILH,Total,3820016998.0,10.0,1600121139,70025414,"PL CR N650/000 1040X632X3,0 NE",57.0,0.0,-1
3098,5,CRMLAMPL,Total,3820016998.0,10.0,1600121140,70013772,"PL CR N650/000 1270X1040X3,0 NE",29.0,0.0,-1
3099,7,CNMLAMLX,Total,3820016948.0,20.0,1600120774,70004722,"PL CC 8123/S21 950X650X59,0 CV",230.0,0.0,-1
3100,7,CNMSERPL,Total,3820016948.0,20.0,1600120775,70011241,"PL CC 8123/000 950X650X61,0 NE",230.0,0.0,-1
3101,5,CRMEMBPL,Total,3820016947.0,10.0,1600120622,70004840,"PL CR S112/000 720X200X20,0 01",50.0,0.0,-1
3102,5,CRMSER05,Total,3820016947.0,10.0,1600120623,71000690,AP CR S112/000 720X200X20 NE,50.0,0.0,-1
3103,5,CRMLAMPL,Total,3820016947.0,10.0,1600120624,70024590,"PL CR S112/000 1270X760X20,0 NE",9.0,0.0,-1
3104,5,CRMEMBPL,Total,3820016947.0,20.0,1600120625,70004840,"PL CR S112/000 720X200X20,0 01",100.0,0.0,-1
3105,5,CRMSER05,Total,3820016947.0,20.0,1600120626,71000690,AP CR S112/000 720X200X20 NE,100.0,0.0,-1
3106,5,CRMLAMPL,Total,3820016947.0,20.0,1600120627,70024590,"PL CR S112/000 1270X760X20,0 NE",17.0,0.0,-1
3107,8,CRMEMBPL,Total,3820016947.0,30.0,1600120628,70004840,"PL CR S112/000 720X200X20,0 01",80.0,0.0,-1
3108,8,CRMSER05,Total,3820016947.0,30.0,1600120629,71000690,AP CR S112/000 720X200X20 NE,80.0,0.0,-1
3109,8,CRMLAMPL,Total,3820016947.0,30.0,1600120630,70024590,"PL CR S112/000 1270X760X20,0 NE",14.0,0.0,-1
3110,13,CRMEMBPL,Total,3820016947.0,40.0,1600120631,70004840,"PL CR S112/000 720X200X20,0 01",30.0,0.0,-1
3111,13,CRMSER05,Total,3820016947.0,40.0,1600120632,71000690,AP CR S112/000 720X200X20 NE,30.0,0.0,-1
3112,13,CRMLAMPL,Total,3820016947.0,40.0,1600120633,70024590,"PL CR S112/000 1270X760X20,0 NE",6.0,0.0,-1
3113,17,CRMEMBPL,Total,3820016947.0,50.0,1600120634,70004840,"PL CR S112/000 720X200X20,0 01",80.0,0.0,-1
3114,17,CRMSER05,Total,3820016947.0,50.0,1600120635,71000690,AP CR S112/000 720X200X20 NE,80.0,0.0,-1
3115,17,CRMLAMPL,Total,3820016947.0,50.0,1600120636,70024590,"PL CR S112/000 1270X760X20,0 NE",14.0,0.0,-1
3116,22,CRMEMBPL,Total,3820016947.0,60.0,1600120637,70004840,"PL CR S112/000 720X200X20,0 01",80.0,0.0,-1
3117,22,CRMSER05,Total,3820016947.0,60.0,1600120638,71000690,AP CR S112/000 720X200X20 NE,80.0,0.0,-1
3118,22,CRMLAMPL,Total,3820016947.0,60.0,1600120639,70024590,"PL CR S112/000 1270X760X20,0 NE",14.0,0.0,-1
3119,26,CRMEMBPL,Total,3820016947.0,70.0,1600120640,70004840,"PL CR S112/000 720X200X20,0 01",80.0,0.0,-1
3120,26,CRMSER05,Total,3820016947.0,70.0,1600120641,71000690,AP CR S112/000 720X200X20 NE,80.0,0.0,-1
3121,26,CRMLAMPL,Total,3820016947.0,70.0,1600120642,70024590,"PL CR S112/000 1270X760X20,0 NE",14.0,0.0,-1
3122,30,CRMEMBPL,Total,3820016947.0,80.0,1600120643,70004840,"PL CR S112/000 720X200X20,0 01",80.0,0.0,-1
3123,30,CRMSER05,Total,3820016947.0,80.0,1600120644,71000690,AP CR S112/000 720X200X20 NE,80.0,0.0,-1
3124,30,CRMLAMPL,Total,3820016947.0,80.0,1600120645,70024590,"PL CR S112/000 1270X760X20,0 NE",14.0,0.0,-1
3125,35,CRMEMBPL,Total,3820016947.0,90.0,1600120646,70004840,"PL CR S112/000 720X200X20,0 01",80.0,0.0,-1
3126,35,CRMSER05,Total,3820016947.0,90.0,1600120647,71000690,AP CR S112/000 720X200X20 NE,80.0,0.0,-1
3127,35,CRMLAMPL,Total,3820016947.0,90.0,1600120648,70024590,"PL CR S112/000 1270X760X20,0 NE",14.0,0.0,-1
3128,50,CNMSERPL,Total,3820016944.0,40.0,1600120779,70003846,"PL CC 8457/P3M 920X615X40,0 WN",150.0,106.0,-1
3129,50,CNMSERPL,Printing + Manual,3820016944.0,40.0,1600120779,70003846,"PL CC 8457/P3M 920X615X40,0 WN",150.0,106.0,-1
3130,12,CRMRLMEI,Total,3820016935.0,10.0,1600120733,70015436,"RL CR 1521/000 1000X1,0-66M RU",3.0,0.0,-1
3131,12,CRMLAMRL,Total,3820016935.0,10.0,1600120734,70007359,"RL CR 1521/000 1000X1,0 NE",198.0,0.0,-1
3132,12,CRMRLMEI,Total,3820016935.0,20.0,1600120735,70001756,"RL CR 1521/000 1000X1,5-44M 02",3.0,0.0,-1
3133,12,CRMLAMRL,Total,3820016935.0,20.0,1600120736,70007492,"RL CR 1521/000 1000X1,5 NE",132.0,0.0,-1
3134,12,CRMRLMEI,Total,3820016935.0,30.0,1600120737,70001201,"RL CR 1521/000 1000X2,0-33M 00",20.0,0.0,-1
3135,12,CRMLAMRL,Total,3820016935.0,30.0,1600120738,70007417,"RL CR 1521/000 1000X2,0 NE",660.0,0.0,-1
3136,12,CRMRLMEI,Total,3820016935.0,40.0,1600120739,70001202,"RL CR 1521/000 1000X3,0-22M 01",6.0,0.0,-1
3137,12,CRMLAMRL,Total,3820016935.0,40.0,1600120820,70006515,"RL CR 1521/000 1000X3,0 NE",132.0,0.0,-1
3138,12,CRMRLMEI,Total,3820016935.0,50.0,1600120821,70001327,"RL CR 1521/000 1000X4,0-16M 00",4.0,0.0,-1
3139,12,CRMLAMRL,Total,3820016935.0,50.0,1600120822,70007421,"RL CR 1521/000 1000X4,0 NE",64.0,0.0,-1
3140,12,CRMRLMEI,Total,3820016935.0,60.0,1600120823,70001101,"RL CR 1521/000 1000X5,0-13M 01",12.0,0.0,-1
3141,12,CRMLAMRL,Total,3820016935.0,60.0,1600120824,70006466,"RL CR 1521/000 1000X5,0 NE",156.0,0.0,-1
3142,12,CRMRLMEI,Total,3820016935.0,70.0,1600120825,70001326,"RL CR 1521/000 1000X6,0-11M 01",6.0,0.0,-1
3143,12,CRMLAMRL,Total,3820016935.0,70.0,1600120826,70008050,"RL CR 1521/000 1000X6,0 NE",66.0,0.0,-1
3144,8,CRMRLMEI,Total,3820016928.0,10.0,1600120659,70021668,"RL CI 5790/000 1000X5,0-10M 01",14.0,0.0,-1
3145,8,CRMLAMRL,Total,3820016928.0,10.0,1600120660,70021669,"RL CI 5790/000 1000X5,0 NE",140.0,0.0,-1
3146,8,CRMRLMEI,Total,3820016928.0,20.0,1600120661,70021670,"RL CI 5790/000 1000X10,0-10M 01",14.0,0.0,-1
3147,8,CRMLAMRL,Total,3820016928.0,20.0,1600120662,70008311,"RL CI 5790/000 1000X10,0 NE",140.0,0.0,-1
3148,5,CRMEMBPL,Total,3820016899.0,10.0,1600120655,70002070,"PL CR S112/S21 300X300X35,0 01",8.0,0.0,-1
3149,5,CRMLIXPL,Total,3820016899.0,10.0,1600120656,70007233,"PL CR S112/S21 300X300X35,0 NE",8.0,0.0,-1
3150,5,CRMSER19,Total,3820016899.0,10.0,1600120657,70007232,"PL CR S112/000 300X300X37,0 NE",8.0,0.0,-1
3151,5,CRMSER05,Total,3820016899.0,10.0,1600120658,70025302,BL CR S112/000 300X300X152 NE,2.667,0.0,-1
3152,5,CRMEMBPL,Total,3820016897.0,10.0,1600120543,70009929,"PL CR 1049/PT1 1270X1040X6,4 AG",115.0,0.0,-1
3153,5,CRMEMBPL,Printing + Manual,3820016897.0,10.0,1600120543,70009929,"PL CR 1049/PT1 1270X1040X6,4 AG",115.0,0.0,-1
3154,5,CRMLAMPL,Total,3820016897.0,10.0,1600120544,70009928,"PL CR 1049/PT1 1270X1040X6,4 NE",115.0,0.0,-1
3155,5,CRMLAMPL,Printing + Manual,3820016897.0,10.0,1600120544,70009928,"PL CR 1049/PT1 1270X1040X6,4 NE",115.0,0.0,-1
3156,26,GMTEMBAL,Total,3820016896.0,10.0,1600120705,41000493,"GRAN BD 0,5/1 58-62 SE FR001",8900.0,0.0,-1
3157,6,CRMEMBPL,Total,3820016891.0,10.0,1600120620,70002526,"PL CR HC60/PU1 1000X1000X3,2 UL",184.0,0.0,-1
3158,6,CRMEMBPL,Printing + Manual,3820016891.0,10.0,1600120620,70002526,"PL CR HC60/PU1 1000X1000X3,2 UL",184.0,0.0,-1
3159,6,CRMLAMPL,Total,3820016891.0,10.0,1600120621,70006604,"PL CR HC60/PU1 1000X1000X3,2 NE",184.0,0.0,-1
3160,6,CRMLAMPL,Printing + Manual,3820016891.0,10.0,1600120621,70006604,"PL CR HC60/PU1 1000X1000X3,2 NE",184.0,0.0,-1
3161,5,CRMEMBPL,Total,3820016890.0,10.0,1600120651,71000391,"X - PL CR S112/S21 300X200X35,0 01 - un",8.0,0.0,-1
3162,5,CRMLIXPL,Total,3820016890.0,10.0,1600120652,70007314,"PL CR S112/S21 300X200X35,0 NE",8.0,0.0,-1
3163,5,CRMSER19,Total,3820016890.0,10.0,1600120653,70007313,"PL CR S112/000 300X200X35,0 NE",8.0,0.0,-1
3164,5,CRMSER05,Total,3820016890.0,10.0,1600120654,70025301,BL CR S112/000 300X200X152 NE,2.752,0.0,-1
3165,35,CRMRLMEI,Total,3820016889.0,10.0,1600120558,70014261,"RL CR AM87/PM1 1000X2,5-53M RR",1.0,0.0,-1
3166,35,CRMLAMRL,Total,3820016889.0,10.0,1600120559,70013857,"RL CR AM87/PM1 1000X2,5-157M NE",53.0,0.0,-1
3167,27,CRMEMBPL,Total,3820016886.0,10.0,1600120556,70023184,"PL CR RU04/PTS 1000X1000X3,0 01",500.0,0.0,-1
3168,27,CRMEMBPL,Printing + Manual,3820016886.0,10.0,1600120556,70023184,"PL CR RU04/PTS 1000X1000X3,0 01",500.0,0.0,-1
3169,27,CRMLAMPL,Total,3820016886.0,10.0,1600120557,70023185,"PL CR RU04/PTS 1000X1000X3,0 NE",500.0,0.0,-1
3170,27,CRMLAMPL,Printing + Manual,3820016886.0,10.0,1600120557,70023185,"PL CR RU04/PTS 1000X1000X3,0 NE",500.0,0.0,-1
3171,3,CNMEMBPL,Total,3820016884.0,20.0,1600120529,70001989,"PL CC 8057/PTH 1000X500X5,0 AD",120.0,0.0,-1
3172,3,CNMEMBPL,Printing + Manual,3820016884.0,20.0,1600120529,70001989,"PL CC 8057/PTH 1000X500X5,0 AD",120.0,0.0,-1
3173,3,CNMLAMPL,Total,3820016884.0,20.0,1600120530,70005670,"PL CC 8057/PTH 1000X500X5,0 NE",120.0,0.0,-1
3174,3,CNMLAMPL,Printing + Manual,3820016884.0,20.0,1600120530,70005670,"PL CC 8057/PTH 1000X500X5,0 NE",120.0,0.0,-1
3175,3,CNMEMBPL,Total,3820016884.0,50.0,1600120531,70005104,"PL CC 8026/000 940X640X4,0 GS",76.0,0.0,-1
3176,3,CNMLAMPL,Total,3820016884.0,50.0,1600120532,70011382,"PL CC 8026/000 940X640X4,0 NE",76.0,0.0,-1
3177,7,CRMEMBPL,Total,3820016884.0,10.0,1600123104,70002043,"PL CR N650/PTH 1040X632X3,0 01",50.0,0.0,-1
3178,7,CRMEMBPL,Printing + Manual,3820016884.0,10.0,1600123104,70002043,"PL CR N650/PTH 1040X632X3,0 01",50.0,0.0,-1
3179,7,CRMGUILH,Total,3820016884.0,10.0,1600123105,70006577,"PL CR N650/PTH 1040X632X3,0 NE",50.0,0.0,-1
3180,7,CRMLAMPL,Total,3820016884.0,10.0,1600123106,70006576,"PL CR N650/PTH 1270X1040X3,0 NE",25.0,0.0,-1
3181,7,CRMLAMPL,Printing + Manual,3820016884.0,10.0,1600123106,70006576,"PL CR N650/PTH 1270X1040X3,0 NE",25.0,0.0,-1
3182,7,CRMEMBPL,Total,3820016884.0,40.0,1600123107,70014236,"PL CR T501/000 1000X1000X3,0 00",10.0,0.0,-1
3183,7,CRMRLMEI,Total,3820016884.0,40.0,1600123108,70013794,"PL CR T501/000 1000X1000X3,0 NE",10.0,0.0,-1
3184,7,CRMLAMRL,Total,3820016884.0,40.0,1600123109,70013865,"RL CR T501/000 1000X3,0-130M NE",10.0,0.0,-1
3185,5,CRMEMBPL,Total,3820016883.0,40.0,1600120392,70009714,"PL CR 1523/PTH 1000X500X3,0 02",100.0,0.0,-1
3186,5,CRMEMBPL,Printing + Manual,3820016883.0,40.0,1600120392,70009714,"PL CR 1523/PTH 1000X500X3,0 02",100.0,0.0,-1
3187,5,CRMGUILH,Total,3820016883.0,40.0,1600120393,70009724,"PL CR 1523/000 1000X500X2,0 NE",100.0,0.0,-1
3188,5,CRMLAMPL,Total,3820016883.0,40.0,1600120394,70006138,"PL CR 1523/000 1000X1000X2,0 NE",50.0,0.0,-1
3189,5,CRMEMBPL,Total,3820016883.0,50.0,1600120395,70003686,"PL CR 1523/PTH 1000X500X8,0 RU",37.0,0.0,-1
3190,5,CRMEMBPL,Printing + Manual,3820016883.0,50.0,1600120395,70003686,"PL CR 1523/PTH 1000X500X8,0 RU",37.0,0.0,-1
3191,5,CRMGUILH,Total,3820016883.0,50.0,1600120396,70009711,"PL CR 1523/PTH 1000X500X8,0 NE",37.0,0.0,-1
3192,5,CRMLAMPL,Total,3820016883.0,50.0,1600120397,70009716,"PL CR 1523/PTH 1000X1000X8,0 NE",19.0,0.0,-1
3193,5,CRMLAMPL,Printing + Manual,3820016883.0,50.0,1600120397,70009716,"PL CR 1523/PTH 1000X1000X8,0 NE",19.0,0.0,-1
3194,5,CRMEMBPL,Total,3820016883.0,60.0,1600120398,70003685,"PL CR 1523/PTH 1000X500X6,0 RU",50.0,0.0,-1
3195,5,CRMEMBPL,Printing + Manual,3820016883.0,60.0,1600120398,70003685,"PL CR 1523/PTH 1000X500X6,0 RU",50.0,0.0,-1
3196,5,CRMGUILH,Total,3820016883.0,60.0,1600120399,70009721,"PL CR 1523/000 1000X500X6,0 NE",50.0,0.0,-1
3197,3,CNMEMBPL,Total,3820016883.0,20.0,1600120533,70002200,"PL CC 8058/PTH 1000X500X6,0 02",104.0,0.0,-1
3198,3,CNMEMBPL,Printing + Manual,3820016883.0,20.0,1600120533,70002200,"PL CC 8058/PTH 1000X500X6,0 02",104.0,0.0,-1
3199,3,CNMLAMPL,Total,3820016883.0,20.0,1600120534,70005687,"PL CC 8058/PTH 1000X500X6,0 NE",104.0,0.0,-1
3200,3,CNMLAMPL,Printing + Manual,3820016883.0,20.0,1600120534,70005687,"PL CC 8058/PTH 1000X500X6,0 NE",104.0,0.0,-1
3201,3,CNMEMBPL,Total,3820016883.0,70.0,1600120535,70002253,"PL CC 8058/PTH 1000X500X5,0 02",60.0,0.0,-1
3202,3,CNMEMBPL,Printing + Manual,3820016883.0,70.0,1600120535,70002253,"PL CC 8058/PTH 1000X500X5,0 02",60.0,0.0,-1
3203,3,CNMLAMPL,Total,3820016883.0,70.0,1600120536,70005685,"PL CC 8058/PTH 1000X500X5,0 NE",60.0,0.0,-1
3204,3,CNMLAMPL,Printing + Manual,3820016883.0,70.0,1600120536,70005685,"PL CC 8058/PTH 1000X500X5,0 NE",60.0,0.0,-1
3205,3,CNMEMBPL,Total,3820016883.0,10.0,1600120537,70002510,"PL CC 8026/PTH 940X640X6,0 RU",52.0,0.0,-1
3206,3,CNMEMBPL,Printing + Manual,3820016883.0,10.0,1600120537,70002510,"PL CC 8026/PTH 940X640X6,0 RU",52.0,0.0,-1
3207,3,CNMLAMPL,Total,3820016883.0,10.0,1600120538,70006030,"PL CC 8026/PTH 940X640X6,0 NE",52.0,0.0,-1
3208,3,CNMLAMPL,Printing + Manual,3820016883.0,10.0,1600120538,70006030,"PL CC 8026/PTH 940X640X6,0 NE",52.0,0.0,-1
3209,3,CNMEMBPL,Total,3820016883.0,30.0,1600120539,70003831,"PL CC 8058/PTH 1000X500X10,0 03",32.0,0.0,-1
3210,3,CNMEMBPL,Printing + Manual,3820016883.0,30.0,1600120539,70003831,"PL CC 8058/PTH 1000X500X10,0 03",32.0,0.0,-1
3211,5,CRMLAMPL,Total,3820016883.0,60.0,1600120540,70006142,"PL CR 1523/000 1000X1000X6,0 NE",25.0,0.0,-1
3212,3,CNMLAMPL,Total,3820016883.0,30.0,1600120560,70005688,"PL CC 8058/PTH 1000X500X10,0 NE",32.0,0.0,-1
3213,3,CNMLAMPL,Printing + Manual,3820016883.0,30.0,1600120560,70005688,"PL CC 8058/PTH 1000X500X10,0 NE",32.0,0.0,-1
3214,3,CNMEMBPL,Total,3820016883.0,80.0,1600120561,70011357,"PL CC 8057/PTH 1000X500X10,0 RU",128.0,0.0,-1
3215,3,CNMEMBPL,Printing + Manual,3820016883.0,80.0,1600120561,70011357,"PL CC 8057/PTH 1000X500X10,0 RU",128.0,0.0,-1
3216,3,CNMLAMPL,Total,3820016883.0,80.0,1600120562,70005673,"PL CC 8057/PTH 1000X500X10,0 NE",128.0,0.0,-1
3217,3,CNMLAMPL,Printing + Manual,3820016883.0,80.0,1600120562,70005673,"PL CC 8057/PTH 1000X500X10,0 NE",128.0,0.0,-1
3218,5,CNMEMBRL,Total,3820016882.0,10.0,1600121508,70003873,"RL CC 8240/000 1500X0,5-256M 00",5.0,0.0,-1
3219,5,CNMLAMRL,Total,3820016882.0,10.0,1600121509,70009028,"RL CC 8240/000 1500X0,5-256M NE",5.0,0.0,-1
3220,5,CNMEMBRL,Total,3820016881.0,10.0,1600121510,70023684,"RL CC 8235/000 1500X0,6-225M 01",10.0,0.0,-1
3221,5,CNMLAMRL,Total,3820016881.0,10.0,1600121511,70023728,"RL CC 8235/000 1500X0,6-225M NE",10.0,0.0,-1
3222,4,CNMEMBRL,Total,3820016880.0,10.0,1600121512,70003274,"RL CC 8235/000 1500X1,5-100M SC",25.0,0.0,-1
3223,4,CNMLAMRL,Total,3820016880.0,10.0,1600121513,70009058,"RL CC 8235/000 1500X1,5-100M NE",25.0,0.0,-1
3224,3,CNMLAMPL,Total,3820016878.0,10.0,1600120566,70021869,"PL CC 9431/000 950X650X9,0 01",50.0,0.0,-1
3225,5,CRMEMBPL,Total,3820016877.0,10.0,1600120390,70026757,"PL CR 1049/PT1 1000X1000X1,5 01",100.0,0.0,-1
3226,5,CRMEMBPL,Printing + Manual,3820016877.0,10.0,1600120390,70026757,"PL CR 1049/PT1 1000X1000X1,5 01",100.0,0.0,-1
3227,5,CRMLAMPL,Total,3820016877.0,10.0,1600120391,70026756,"PL CR 1049/PT1 1000X1000X1,5 NE",100.0,0.0,-1
3228,5,CRMLAMPL,Printing + Manual,3820016877.0,10.0,1600120391,70026756,"PL CR 1049/PT1 1000X1000X1,5 NE",100.0,0.0,-1
3229,5,CRMEMBPL,Total,3820016876.0,10.0,1600120388,70002569,"PL CR RU04/000 1270X1040X1,0 01",300.0,0.0,-1
3230,5,CRMLAMPL,Total,3820016876.0,10.0,1600120389,70007583,"PL CR RU04/000 1270X1040X1,0 NE",300.0,0.0,-1
3231,3,CNMLAMPL,Total,3820016874.0,10.0,1600120567,70004523,"PL CC 8304/000 1030X530X8,0 01",66.0,0.0,-1
3232,3,CNMLAMPL,Total,3820016874.0,20.0,1600120568,70004524,"PL CC 8304/000 1030X530X12,0 01",175.0,0.0,-1
3233,3,CNMEMBPL,Total,3820016873.0,10.0,1600120569,70000446,"PL CC 8405/000 1000X500X20,0 C6",16.0,0.0,-1
3234,3,CNMLAMPL,Total,3820016873.0,10.0,1600120570,70010908,"PL CC 8405/000 1000X500X20,0 NE",16.0,0.0,-1
3235,4,CNMSERPL,Total,3820016871.0,20.0,1600121514,70002553,PL CC 9400/000 950X650X100 SC,576.0,0.0,-1
3236,4,CNMSERPL,Total,3820016871.0,10.0,1600121515,70010337,PL CC 9400/000 1030X530X100 SC,576.0,0.0,-1
3237,6,GMTEMBAL,Total,3820016869.0,10.0,1600120701,41001081,GRAN ADT 1/2 >130 HU SA049,8800.0,0.0,-1
3238,4,CNMLAMPL,Total,3820016865.0,10.0,1600121518,70010611,"PL CC 8747/000 1000X500X2,0 NE",37296.0,0.0,-1
3239,4,CNMEMBPL,Total,3820016865.0,10.0,1600121519,70004148,"PL CC 8747/000 1000X500X2,0 SC",37296.0,0.0,-1
3240,4,CNMEMBPL,Total,3820016865.0,20.0,1600121520,70004149,"PL CC 8747/000 1000X500X3,0 SC",8400.0,0.0,-1
3241,4,CNMLAMPL,Total,3820016865.0,20.0,1600121521,70010610,"PL CC 8747/000 1000X500X3,0 NE",8400.0,0.0,-1
3242,4,CNMEMBPL,Total,3820016864.0,10.0,1600121522,70000315,"PL CC 8405/000 1000X500X3,0 PC",7000.0,0.0,-1
3243,4,CNMLAMPL,Total,3820016864.0,10.0,1600121523,70005787,"PL CC 8405/000 1000X500X3,0 NE",7000.0,0.0,-1
3244,12,CRMRLMEI,Total,3820016857.0,10.0,1600120037,70001159,"RL CR 1237/000 1060X1,0-66M 00",6.0,0.0,-1
3245,12,CRMLAMRL,Total,3820016857.0,10.0,1600120038,70006468,"RL CR 1237/000 1060X1,0 NE",396.0,0.0,-1
3246,10,CCSEBMTR,Total,3820016857.0,20.0,1600120429,72000413,ES CC 8405 BL YOGA 230X120X75 UK,672.0,0.0,-1
3247,10,CCSCNCMQ,Total,3820016857.0,20.0,1600120430,72000566,ES CC 8405 BL YOGA 230X120X75 000 NE,672.0,0.0,-1
3248,3,CNMEMBPL,Total,3820016855.0,10.0,1600120571,70001993,"PL CC 8057/PTH 1000X500X3,0 AD",200.0,0.0,-1
3249,3,CNMEMBPL,Printing + Manual,3820016855.0,10.0,1600120571,70001993,"PL CC 8057/PTH 1000X500X3,0 AD",200.0,0.0,-1
3250,3,CNMLAMPL,Total,3820016855.0,10.0,1600120572,70005668,"PL CC 8057/PTH 1000X500X3,0 NE",200.0,0.0,-1
3251,3,CNMLAMPL,Printing + Manual,3820016855.0,10.0,1600120572,70005668,"PL CC 8057/PTH 1000X500X3,0 NE",200.0,0.0,-1
3252,7,CRMEMBPL,Total,3820016854.0,10.0,1600119694,70002209,"RL CR S112/2T9 50X5,0-13M 01",154.0,0.0,-1
3253,7,CRMEMBPL,Printing + Manual,3820016854.0,10.0,1600119694,70002209,"RL CR S112/2T9 50X5,0-13M 01",154.0,0.0,-1
3254,7,CRMSER19,Total,3820016854.0,10.0,1600119695,70006242,"RL CR S112/2T9 50X5,0-13M NE",154.0,0.0,-1
3255,7,CRMRLMEI,Total,3820016854.0,10.0,1600119696,70006840,"RL CR S112/2T9 1067X5,0-13M NE",10.0,0.0,-1
3256,7,CRMLAMRL,Total,3820016854.0,10.0,1600119697,70024034,"RL CR S112/2T9 1067X5,0 NE",139.1,0.0,-1
3257,7,CRMEMBPL,Total,3820016854.0,20.0,1600119698,70002210,"RL CR S112/2T9 64X5,0-13M 01",42.0,0.0,-1
3258,7,CRMEMBPL,Printing + Manual,3820016854.0,20.0,1600119698,70002210,"RL CR S112/2T9 64X5,0-13M 01",42.0,0.0,-1
3259,7,CRMSER19,Total,3820016854.0,20.0,1600119699,70007880,"RL CR S112/2T9 64X5,0-13M NE",42.0,0.0,-1
3260,7,CRMRLMEI,Total,3820016854.0,20.0,1600119780,70006840,"RL CR S112/2T9 1067X5,0-13M NE",4.0,0.0,-1
3261,7,CRMLAMRL,Total,3820016854.0,20.0,1600119781,70024034,"RL CR S112/2T9 1067X5,0 NE",55.64,0.0,-1
3262,15,CRMEMBPL,Total,3820016853.0,10.0,1600119833,70001147,"PL CR 1049/000 1000X1000X1,5 01",200.0,0.0,-1
3263,15,CRMLAMPL,Total,3820016853.0,10.0,1600119834,70006253,"PL CR 1049/000 1000X1000X1,5 NE",200.0,0.0,-1
3264,12,CRMRLMEI,Total,3820016853.0,20.0,1600120026,70001016,"RL CR 1237/000 1060X2,0-33M 00",6.0,0.0,-1
3265,12,CRMLAMRL,Total,3820016853.0,20.0,1600120027,70006355,"RL CR 1237/000 1060X2,0 NE",198.0,0.0,-1
3266,12,CRMRLMEI,Total,3820016853.0,30.0,1600120028,70001027,"RL CR 1237/000 1060X3,0-22M 00",6.0,0.0,-1
3267,12,CRMLAMRL,Total,3820016853.0,30.0,1600120029,70006358,"RL CR 1237/000 1060X3,0 NE",132.0,0.0,-1
