Nome planejador,Status ordem de produção,Tipo de Ordem de produção/planeada,Ordem Venda / Transferência,Item OV/Transferência,Data de criação da ov,Sold to,Responsável SAC,Ordem de produção / planeada,Data-base do início,Data-base do fim,Data desejada de saída de mercadoria,Semana saída de mercadoria,Material de produção,Texto breve de material,Quantidade total da ordem,Componente,Descritivo componente,Qtd.necessária,Descritivo de Centro de Trabalho,Centro de trabalho,Duração da operação,País Destino,Quantidade fornecida ordem de produção,Unnamed: 24
GMT,,LA,,0,,,,384000723,02/09/2021,02/09/2021,,0,41000313,"GRAN BD 0,5/1 58-62 SE GR",17767.86,41000307,"GRAN BD 0,5/1 58-62 HU GR",17981.65,GMT-SEC E FORNEC GRANUL,GMTSECAD,19.742,,0,
GMT,,LA,,0,,,,384000724,08/09/2021,09/09/2021,,0,41000313,"GRAN BD 0,5/1 58-62 SE GR",18710.3,41000307,"GRAN BD 0,5/1 58-62 HU GR",18935.43,GMT-SEC E FORNEC GRANUL,GMTSECAD,20.789,,0,
GMT,,LA,,0,,,,384000725,13/09/2021,13/09/2021,,0,41000313,"GRAN BD 0,5/1 58-62 SE GR",13575.41,41000307,"GRAN BD 0,5/1 58-62 HU GR",13738.75,GMT-SEC E FORNEC GRANUL,GMTSECAD,15.084,,0,
GMT,,LA,,0,,,,384000726,23/09/2021,23/09/2021,,0,41000313,"GRAN BD 0,5/1 58-62 SE GR",9304.99,41000307,"GRAN BD 0,5/1 58-62 HU GR",9416.95,GMT-SEC E FORNEC GRANUL,GMTSECAD,10.339,,0,
GMT,,LA,,0,,,,384000727,30/09/2021,30/09/2021,,0,41000313,"GRAN BD 0,5/1 58-62 SE GR",12152.14,41000307,"GRAN BD 0,5/1 58-62 HU GR",12298.36,GMT-SEC E FORNEC GRANUL,GMTSECAD,13.502,,0,
GMT,,LA,,0,,,,384000728,08/10/2021,08/10/2021,,0,41000313,"GRAN BD 0,5/1 58-62 SE GR",3607.48,41000307,"GRAN BD 0,5/1 58-62 HU GR",3650.89,GMT-SEC E FORNEC GRANUL,GMTSECAD,4.008,,0,
GMT,,LA,,0,,,,384000729,15/10/2021,15/10/2021,,0,41000313,"GRAN BD 0,5/1 58-62 SE GR",4093.46,41000307,"GRAN BD 0,5/1 58-62 HU GR",4142.72,GMT-SEC E FORNEC GRANUL,GMTSECAD,4.548,,0,
GMT,,LA,,0,,,,384000730,22/10/2021,22/10/2021,,0,41000313,"GRAN BD 0,5/1 58-62 SE GR",4821.81,41000307,"GRAN BD 0,5/1 58-62 HU GR",4879.83,GMT-SEC E FORNEC GRANUL,GMTSECAD,5.358,,0,
GMT,,LA,,0,,,,384000731,29/10/2021,29/10/2021,,0,41000313,"GRAN BD 0,5/1 58-62 SE GR",4860.6,41000307,"GRAN BD 0,5/1 58-62 HU GR",4919.09,GMT-SEC E FORNEC GRANUL,GMTSECAD,5.401,,0,
GMT,,LA,,0,,,,384000732,05/11/2021,05/11/2021,,0,41000313,"GRAN BD 0,5/1 58-62 SE GR",3532.3,41000307,"GRAN BD 0,5/1 58-62 HU GR",3574.81,GMT-SEC E FORNEC GRANUL,GMTSECAD,3.925,,0,
GMT,,LA,,0,,,,384000733,12/11/2021,12/11/2021,,0,41000313,"GRAN BD 0,5/1 58-62 SE GR",5804.77,41000307,"GRAN BD 0,5/1 58-62 HU GR",5874.62,GMT-SEC E FORNEC GRANUL,GMTSECAD,6.45,,0,
GMT,,LA,,0,,,,384000734,19/11/2021,19/11/2021,,0,41000313,"GRAN BD 0,5/1 58-62 SE GR",6123.26,41000307,"GRAN BD 0,5/1 58-62 HU GR",6196.94,GMT-SEC E FORNEC GRANUL,GMTSECAD,6.804,,0,
GMT,,LA,,0,,,,384000735,26/11/2021,26/11/2021,,0,41000313,"GRAN BD 0,5/1 58-62 SE GR",5964.93,41000307,"GRAN BD 0,5/1 58-62 HU GR",6036.71,GMT-SEC E FORNEC GRANUL,GMTSECAD,6.628,,0,
GMT,,LA,,0,,,,384000736,03/12/2021,03/12/2021,,0,41000313,"GRAN BD 0,5/1 58-62 SE GR",5431.5,41000307,"GRAN BD 0,5/1 58-62 HU GR",5496.86,GMT-SEC E FORNEC GRANUL,GMTSECAD,6.035,,0,
GMT,,LA,,0,,,,384000737,10/12/2021,10/12/2021,,0,41000313,"GRAN BD 0,5/1 58-62 SE GR",3444.3,41000307,"GRAN BD 0,5/1 58-62 HU GR",3485.75,GMT-SEC E FORNEC GRANUL,GMTSECAD,3.827,,0,
GMT,,LA,,0,,,,384000738,13/12/2021,13/12/2021,,0,41000313,"GRAN BD 0,5/1 58-62 SE GR",663.62,41000307,"GRAN BD 0,5/1 58-62 HU GR",671.61,GMT-SEC E FORNEC GRANUL,GMTSECAD,0.737,,0,
GMT,,LA,,0,,,,384000739,29/12/2021,29/12/2021,,0,41000313,"GRAN BD 0,5/1 58-62 SE GR",5000,41000307,"GRAN BD 0,5/1 58-62 HU GR",5060.16,GMT-SEC E FORNEC GRANUL,GMTSECAD,5.556,,0,
CRM - Aglomeração,,LA,,0,,,,384000752,09/09/2021,09/09/2021,,0,46000060,MF CR 1521 BL NE,70,41000314,GRAN BD 1/2 58-62 SE GR,1946,CRM-MISTURAÇÃO L1,CRMMISL1,5.902,,0,
CRM - Aglomeração,,LA,,0,,,,384000752,09/09/2021,09/09/2021,,0,46000060,MF CR 1521 BL NE,70,42000042,"REGRAN CR 0-0,4 200-300 GR",686.7,CRM-MISTURAÇÃO L1,CRMMISL1,5.902,,0,
CRM - Aglomeração,,LA,,0,,,,384000752,09/09/2021,09/09/2021,,0,46000060,MF CR 1521 BL NE,70,46000062,PG CR 1521 NE,140,CRM-MISTURAÇÃO L1,CRMMISL1,5.902,,0,
CRM - Aglomeração,,LA,,0,,,,384000753,17/09/2021,17/09/2021,,0,46000060,MF CR 1521 BL NE,83,41000314,GRAN BD 1/2 58-62 SE GR,2307.4,CRM-MISTURAÇÃO L1,CRMMISL1,6.998,,0,
CRM - Aglomeração,,LA,,0,,,,384000753,17/09/2021,17/09/2021,,0,46000060,MF CR 1521 BL NE,83,42000042,"REGRAN CR 0-0,4 200-300 GR",814.23,CRM-MISTURAÇÃO L1,CRMMISL1,6.998,,0,
CRM - Aglomeração,,LA,,0,,,,384000753,17/09/2021,17/09/2021,,0,46000060,MF CR 1521 BL NE,83,46000062,PG CR 1521 NE,166,CRM-MISTURAÇÃO L1,CRMMISL1,6.998,,0,
CRM - Aglomeração,,LA,,0,,,,384000754,22/09/2021,22/09/2021,,0,46000060,MF CR 1521 BL NE,139,41000314,GRAN BD 1/2 58-62 SE GR,3864.2,CRM-MISTURAÇÃO L1,CRMMISL1,11.72,,0,
CRM - Aglomeração,,LA,,0,,,,384000754,22/09/2021,22/09/2021,,0,46000060,MF CR 1521 BL NE,139,46000062,PG CR 1521 NE,278,CRM-MISTURAÇÃO L1,CRMMISL1,11.72,,0,
CRM - Aglomeração,,LA,,0,,,,384000754,22/09/2021,22/09/2021,,0,46000060,MF CR 1521 BL NE,139,42000042,"REGRAN CR 0-0,4 200-300 GR",1363.59,CRM-MISTURAÇÃO L1,CRMMISL1,11.72,,0,
CRM - Aglomeração,,LA,,0,,,,384000755,01/10/2021,01/10/2021,,0,46000060,MF CR 1521 BL NE,66,42000042,"REGRAN CR 0-0,4 200-300 GR",647.46,CRM-MISTURAÇÃO L1,CRMMISL1,5.565,,0,
CRM - Aglomeração,,LA,,0,,,,384000755,01/10/2021,01/10/2021,,0,46000060,MF CR 1521 BL NE,66,41000314,GRAN BD 1/2 58-62 SE GR,1834.8,CRM-MISTURAÇÃO L1,CRMMISL1,5.565,,0,
CRM - Aglomeração,,LA,,0,,,,384000755,01/10/2021,01/10/2021,,0,46000060,MF CR 1521 BL NE,66,46000062,PG CR 1521 NE,132,CRM-MISTURAÇÃO L1,CRMMISL1,5.565,,0,
CRM - Aglomeração,,LA,,0,,,,384000756,08/10/2021,08/10/2021,,0,46000060,MF CR 1521 BL NE,14,41000314,GRAN BD 1/2 58-62 SE GR,389.2,CRM-MISTURAÇÃO L1,CRMMISL1,1.18,,0,
CRM - Aglomeração,,LA,,0,,,,384000756,08/10/2021,08/10/2021,,0,46000060,MF CR 1521 BL NE,14,46000062,PG CR 1521 NE,28,CRM-MISTURAÇÃO L1,CRMMISL1,1.18,,0,
CRM - Aglomeração,,LA,,0,,,,384000756,08/10/2021,08/10/2021,,0,46000060,MF CR 1521 BL NE,14,42000042,"REGRAN CR 0-0,4 200-300 GR",137.34,CRM-MISTURAÇÃO L1,CRMMISL1,1.18,,0,
CRM - Aglomeração,,LA,,0,,,,384000757,14/10/2021,14/10/2021,,0,46000060,MF CR 1521 BL NE,40,41000314,GRAN BD 1/2 58-62 SE GR,1112,CRM-MISTURAÇÃO L1,CRMMISL1,3.373,,0,
CRM - Aglomeração,,LA,,0,,,,384000757,14/10/2021,14/10/2021,,0,46000060,MF CR 1521 BL NE,40,42000042,"REGRAN CR 0-0,4 200-300 GR",392.4,CRM-MISTURAÇÃO L1,CRMMISL1,3.373,,0,
CRM - Aglomeração,,LA,,0,,,,384000757,14/10/2021,14/10/2021,,0,46000060,MF CR 1521 BL NE,40,46000062,PG CR 1521 NE,80,CRM-MISTURAÇÃO L1,CRMMISL1,3.373,,0,
CRM - Aglomeração,,LA,,0,,,,384000758,22/10/2021,22/10/2021,,0,46000060,MF CR 1521 BL NE,15,42000042,"REGRAN CR 0-0,4 200-300 GR",147.15,CRM-MISTURAÇÃO L1,CRMMISL1,1.265,,0,
CRM - Aglomeração,,LA,,0,,,,384000758,22/10/2021,22/10/2021,,0,46000060,MF CR 1521 BL NE,15,46000062,PG CR 1521 NE,30,CRM-MISTURAÇÃO L1,CRMMISL1,1.265,,0,
CRM - Aglomeração,,LA,,0,,,,384000758,22/10/2021,22/10/2021,,0,46000060,MF CR 1521 BL NE,15,41000314,GRAN BD 1/2 58-62 SE GR,417,CRM-MISTURAÇÃO L1,CRMMISL1,1.265,,0,
CRM - Aglomeração,,LA,,0,,,,384000759,05/11/2021,05/11/2021,,0,46000060,MF CR 1521 BL NE,4,42000042,"REGRAN CR 0-0,4 200-300 GR",39.24,CRM-MISTURAÇÃO L1,CRMMISL1,0.337,,0,
CRM - Aglomeração,,LA,,0,,,,384000759,05/11/2021,05/11/2021,,0,46000060,MF CR 1521 BL NE,4,46000062,PG CR 1521 NE,8,CRM-MISTURAÇÃO L1,CRMMISL1,0.337,,0,
CRM - Aglomeração,,LA,,0,,,,384000759,05/11/2021,05/11/2021,,0,46000060,MF CR 1521 BL NE,4,41000314,GRAN BD 1/2 58-62 SE GR,111.2,CRM-MISTURAÇÃO L1,CRMMISL1,0.337,,0,
CRM - Aglomeração,,LA,,0,,,,384000760,19/11/2021,19/11/2021,,0,46000060,MF CR 1521 BL NE,6,41000314,GRAN BD 1/2 58-62 SE GR,166.8,CRM-MISTURAÇÃO L1,CRMMISL1,0.506,,0,
CRM - Aglomeração,,LA,,0,,,,384000760,19/11/2021,19/11/2021,,0,46000060,MF CR 1521 BL NE,6,46000062,PG CR 1521 NE,12,CRM-MISTURAÇÃO L1,CRMMISL1,0.506,,0,
CRM - Aglomeração,,LA,,0,,,,384000760,19/11/2021,19/11/2021,,0,46000060,MF CR 1521 BL NE,6,42000042,"REGRAN CR 0-0,4 200-300 GR",58.86,CRM-MISTURAÇÃO L1,CRMMISL1,0.506,,0,
CRM - Aglomeração,,LA,,0,,,,384000761,03/12/2021,03/12/2021,,0,46000060,MF CR 1521 BL NE,3,42000042,"REGRAN CR 0-0,4 200-300 GR",29.43,CRM-MISTURAÇÃO L1,CRMMISL1,0.253,,0,
CRM - Aglomeração,,LA,,0,,,,384000761,03/12/2021,03/12/2021,,0,46000060,MF CR 1521 BL NE,3,41000314,GRAN BD 1/2 58-62 SE GR,83.4,CRM-MISTURAÇÃO L1,CRMMISL1,0.253,,0,
CRM - Aglomeração,,LA,,0,,,,384000761,03/12/2021,03/12/2021,,0,46000060,MF CR 1521 BL NE,3,46000062,PG CR 1521 NE,6,CRM-MISTURAÇÃO L1,CRMMISL1,0.253,,0,
CRM - Aglomeração,,LA,,0,,,,384000762,31/12/2021,31/12/2021,,0,46000060,MF CR 1521 BL NE,15,42000042,"REGRAN CR 0-0,4 200-300 GR",147.15,CRM-MISTURAÇÃO L1,CRMMISL1,1.265,,0,
CRM - Aglomeração,,LA,,0,,,,384000762,31/12/2021,31/12/2021,,0,46000060,MF CR 1521 BL NE,15,46000062,PG CR 1521 NE,30,CRM-MISTURAÇÃO L1,CRMMISL1,1.265,,0,
CRM - Aglomeração,,LA,,0,,,,384000762,31/12/2021,31/12/2021,,0,46000060,MF CR 1521 BL NE,15,41000314,GRAN BD 1/2 58-62 SE GR,417,CRM-MISTURAÇÃO L1,CRMMISL1,1.265,,0,
GMT,,LA,,0,,,,384000769,30/07/2021,30/07/2021,,0,41000314,GRAN BD 1/2 58-62 SE GR,14498.38,41000308,GRAN BD 1/2 58-62 HU GR,14804.45,GMT-SEC E FORNEC GRANUL,GMTSECAD,16.109,,0,
GMT,,LA,,0,,,,384000770,04/08/2021,05/08/2021,,0,41000314,GRAN BD 1/2 58-62 SE GR,26705.83,41000308,GRAN BD 1/2 58-62 HU GR,27269.6,GMT-SEC E FORNEC GRANUL,GMTSECAD,29.673,,0,
GMT,,LA,,0,,,,384000771,13/08/2021,13/08/2021,,0,41000314,GRAN BD 1/2 58-62 SE GR,233.6,41000308,GRAN BD 1/2 58-62 HU GR,238.54,GMT-SEC E FORNEC GRANUL,GMTSECAD,0.26,,0,
GMT,,LA,,0,,,,384000772,17/08/2021,17/08/2021,,0,41000314,GRAN BD 1/2 58-62 SE GR,6153.6,41000308,GRAN BD 1/2 58-62 HU GR,6283.51,GMT-SEC E FORNEC GRANUL,GMTSECAD,6.837,,0,
GMT,,LA,,0,,,,384000773,24/08/2021,24/08/2021,,0,41000314,GRAN BD 1/2 58-62 SE GR,7076.64,41000308,GRAN BD 1/2 58-62 HU GR,7226.03,GMT-SEC E FORNEC GRANUL,GMTSECAD,7.863,,0,
GMT,,LA,,0,,,,384000774,02/09/2021,02/09/2021,,0,41000314,GRAN BD 1/2 58-62 SE GR,16031.27,41000308,GRAN BD 1/2 58-62 HU GR,16369.7,GMT-SEC E FORNEC GRANUL,GMTSECAD,17.813,,0,
GMT,,LA,,0,,,,384000775,09/09/2021,09/09/2021,,0,41000314,GRAN BD 1/2 58-62 SE GR,13431.73,41000308,GRAN BD 1/2 58-62 HU GR,13715.28,GMT-SEC E FORNEC GRANUL,GMTSECAD,14.924,,0,
GMT,,LA,,0,,,,384000776,16/09/2021,16/09/2021,,0,41000314,GRAN BD 1/2 58-62 SE GR,8887.02,41000308,GRAN BD 1/2 58-62 HU GR,9074.63,GMT-SEC E FORNEC GRANUL,GMTSECAD,9.874,,0,
GMT,,LA,,0,,,,384000777,22/09/2021,22/09/2021,,0,41000314,GRAN BD 1/2 58-62 SE GR,14746.96,41000308,GRAN BD 1/2 58-62 HU GR,15058.27,GMT-SEC E FORNEC GRANUL,GMTSECAD,16.386,,0,
GMT,,LA,,0,,,,384000778,30/09/2021,30/09/2021,,0,41000314,GRAN BD 1/2 58-62 SE GR,4661.2,41000308,GRAN BD 1/2 58-62 HU GR,4759.6,GMT-SEC E FORNEC GRANUL,GMTSECAD,5.179,,0,
GMT,,LA,,0,,,,384000779,08/10/2021,08/10/2021,,0,41000314,GRAN BD 1/2 58-62 SE GR,819.95,41000308,GRAN BD 1/2 58-62 HU GR,837.26,GMT-SEC E FORNEC GRANUL,GMTSECAD,0.911,,0,
GMT,,LA,,0,,,,384000780,13/10/2021,13/10/2021,,0,41000314,GRAN BD 1/2 58-62 SE GR,8930.8,41000308,GRAN BD 1/2 58-62 HU GR,9119.33,GMT-SEC E FORNEC GRANUL,GMTSECAD,9.923,,0,
GMT,,LA,,0,,,,384000781,22/10/2021,22/10/2021,,0,41000314,GRAN BD 1/2 58-62 SE GR,2645.72,41000308,GRAN BD 1/2 58-62 HU GR,2701.58,GMT-SEC E FORNEC GRANUL,GMTSECAD,2.94,,0,
GMT,,LA,,0,,,,384000782,05/11/2021,05/11/2021,,0,41000314,GRAN BD 1/2 58-62 SE GR,111.2,41000308,GRAN BD 1/2 58-62 HU GR,113.55,GMT-SEC E FORNEC GRANUL,GMTSECAD,0.124,,0,
GMT,,LA,,0,,,,384000783,12/11/2021,12/11/2021,,0,41000314,GRAN BD 1/2 58-62 SE GR,624.2,41000308,GRAN BD 1/2 58-62 HU GR,637.38,GMT-SEC E FORNEC GRANUL,GMTSECAD,0.694,,0,
GMT,,LA,,0,,,,384000784,19/11/2021,19/11/2021,,0,41000314,GRAN BD 1/2 58-62 SE GR,2012.58,41000308,GRAN BD 1/2 58-62 HU GR,2055.07,GMT-SEC E FORNEC GRANUL,GMTSECAD,2.236,,0,
GMT,,LA,,0,,,,384000785,03/12/2021,03/12/2021,,0,41000314,GRAN BD 1/2 58-62 SE GR,1417.8,41000308,GRAN BD 1/2 58-62 HU GR,1447.73,GMT-SEC E FORNEC GRANUL,GMTSECAD,1.575,,0,
GMT,,LA,,0,,,,384000786,10/12/2021,10/12/2021,,0,41000314,GRAN BD 1/2 58-62 SE GR,361.4,41000308,GRAN BD 1/2 58-62 HU GR,369.03,GMT-SEC E FORNEC GRANUL,GMTSECAD,0.402,,0,
GMT,,LA,,0,,,,384000787,13/12/2021,13/12/2021,,0,41000314,GRAN BD 1/2 58-62 SE GR,1478.66,41000308,GRAN BD 1/2 58-62 HU GR,1509.88,GMT-SEC E FORNEC GRANUL,GMTSECAD,1.643,,0,
GMT,,LA,,0,,,,384000788,24/12/2021,24/12/2021,,0,41000314,GRAN BD 1/2 58-62 SE GR,394.2,41000308,GRAN BD 1/2 58-62 HU GR,402.53,GMT-SEC E FORNEC GRANUL,GMTSECAD,0.438,,0,
GMT,,LA,,0,,,,384000789,29/12/2021,29/12/2021,,0,41000314,GRAN BD 1/2 58-62 SE GR,1417,41000308,GRAN BD 1/2 58-62 HU GR,1446.92,GMT-SEC E FORNEC GRANUL,GMTSECAD,1.574,,0,
GMT,,LA,,0,,,,384001143,07/07/2021,07/07/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,11044,41000351,GRAN BD 1/2 50-55 HU GR,11563.07,GMT-SEC E FORNEC GRANUL,GMTSECAD,12.271,,0,
GMT,,LA,,0,,,,384001144,13/07/2021,14/07/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,33060,41000351,GRAN BD 1/2 50-55 HU GR,34613.82,GMT-SEC E FORNEC GRANUL,GMTSECAD,36.733,,0,
GMT,,LA,,0,,,,384001145,19/07/2021,21/07/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,47420,41000351,GRAN BD 1/2 50-55 HU GR,49648.74,GMT-SEC E FORNEC GRANUL,GMTSECAD,52.689,,0,
GMT,,LA,,0,,,,384001146,22/07/2021,22/07/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,3640,41000351,GRAN BD 1/2 50-55 HU GR,3811.08,GMT-SEC E FORNEC GRANUL,GMTSECAD,4.044,,0,
GMT,,LA,,0,,,,384001147,26/07/2021,28/07/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,51060,41000351,GRAN BD 1/2 50-55 HU GR,53459.82,GMT-SEC E FORNEC GRANUL,GMTSECAD,56.733,,0,
GMT,,LA,,0,,,,384001148,03/08/2021,04/08/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,30000,41000351,GRAN BD 1/2 50-55 HU GR,31410,GMT-SEC E FORNEC GRANUL,GMTSECAD,33.333,,0,
GMT,,LA,,0,,,,384001149,02/08/2021,05/08/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,68445,41000351,GRAN BD 1/2 50-55 HU GR,71661.92,GMT-SEC E FORNEC GRANUL,GMTSECAD,76.05,,0,
GMT,,LA,,0,,,,384001150,10/08/2021,11/08/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,30000,41000351,GRAN BD 1/2 50-55 HU GR,31410,GMT-SEC E FORNEC GRANUL,GMTSECAD,33.333,,0,
GMT,,LA,,0,,,,384001151,27/08/2021,27/08/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,10530,41000351,GRAN BD 1/2 50-55 HU GR,11024.91,GMT-SEC E FORNEC GRANUL,GMTSECAD,11.7,,0,
GMT,,LA,,0,,,,384001152,01/09/2021,03/09/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,45795,41000351,GRAN BD 1/2 50-55 HU GR,47947.37,GMT-SEC E FORNEC GRANUL,GMTSECAD,50.883,,0,
GMT,,LA,,0,,,,384001153,08/09/2021,10/09/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,40530,41000351,GRAN BD 1/2 50-55 HU GR,42434.91,GMT-SEC E FORNEC GRANUL,GMTSECAD,45.033,,0,
GMT,,LA,,0,,,,384001154,15/09/2021,17/09/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,45795,41000351,GRAN BD 1/2 50-55 HU GR,47947.37,GMT-SEC E FORNEC GRANUL,GMTSECAD,50.883,,0,
GMT,,LA,,0,,,,384001155,23/09/2021,24/09/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,30000,41000351,GRAN BD 1/2 50-55 HU GR,31410,GMT-SEC E FORNEC GRANUL,GMTSECAD,33.333,,0,
GMT,,LA,,0,,,,384001156,30/09/2021,01/10/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,30000,41000351,GRAN BD 1/2 50-55 HU GR,31410,GMT-SEC E FORNEC GRANUL,GMTSECAD,33.333,,0,
GMT,,LA,,0,,,,384001157,07/10/2021,08/10/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,30000,41000351,GRAN BD 1/2 50-55 HU GR,31410,GMT-SEC E FORNEC GRANUL,GMTSECAD,33.333,,0,
GMT,,LA,,0,,,,384001158,14/10/2021,15/10/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,30000,41000351,GRAN BD 1/2 50-55 HU GR,31410,GMT-SEC E FORNEC GRANUL,GMTSECAD,33.333,,0,
GMT,,LA,,0,,,,384001159,21/10/2021,22/10/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,30000,41000351,GRAN BD 1/2 50-55 HU GR,31410,GMT-SEC E FORNEC GRANUL,GMTSECAD,33.333,,0,
GMT,,LA,,0,,,,384001160,21/10/2021,22/10/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,29640,41000351,GRAN BD 1/2 50-55 HU GR,31033.08,GMT-SEC E FORNEC GRANUL,GMTSECAD,32.933,,0,
GMT,,LA,,0,,,,384001161,27/10/2021,29/10/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,44820,41000351,GRAN BD 1/2 50-55 HU GR,46926.54,GMT-SEC E FORNEC GRANUL,GMTSECAD,49.8,,0,
GMT,,LA,,0,,,,384001162,04/11/2021,05/11/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,30000,41000351,GRAN BD 1/2 50-55 HU GR,31410,GMT-SEC E FORNEC GRANUL,GMTSECAD,33.333,,0,
GMT,,LA,,0,,,,384001163,05/11/2021,05/11/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,9880,41000351,GRAN BD 1/2 50-55 HU GR,10344.36,GMT-SEC E FORNEC GRANUL,GMTSECAD,10.978,,0,
GMT,,LA,,0,,,,384001164,11/11/2021,12/11/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,30000,41000351,GRAN BD 1/2 50-55 HU GR,31410,GMT-SEC E FORNEC GRANUL,GMTSECAD,33.333,,0,
GMT,,LA,,0,,,,384001165,18/11/2021,19/11/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,30000,41000351,GRAN BD 1/2 50-55 HU GR,31410,GMT-SEC E FORNEC GRANUL,GMTSECAD,33.333,,0,
GMT,,LA,,0,,,,384001166,19/11/2021,19/11/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,9880,41000351,GRAN BD 1/2 50-55 HU GR,10344.36,GMT-SEC E FORNEC GRANUL,GMTSECAD,10.978,,0,
GMT,,LA,,0,,,,384001167,23/11/2021,24/11/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,19760,41000351,GRAN BD 1/2 50-55 HU GR,20688.72,GMT-SEC E FORNEC GRANUL,GMTSECAD,21.956,,0,
GMT,,LA,,0,,,,384001168,25/11/2021,26/11/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,30000,41000351,GRAN BD 1/2 50-55 HU GR,31410,GMT-SEC E FORNEC GRANUL,GMTSECAD,33.333,,0,
GMT,,LA,,0,,,,384001169,30/11/2021,30/11/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,6000,41000351,GRAN BD 1/2 50-55 HU GR,6282,GMT-SEC E FORNEC GRANUL,GMTSECAD,6.667,,0,
GMT,,LA,,0,,,,384001170,02/12/2021,03/12/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,30000,41000351,GRAN BD 1/2 50-55 HU GR,31410,GMT-SEC E FORNEC GRANUL,GMTSECAD,33.333,,0,
GMT,,LA,,0,,,,384001171,09/12/2021,10/12/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,30000,41000351,GRAN BD 1/2 50-55 HU GR,31410,GMT-SEC E FORNEC GRANUL,GMTSECAD,33.333,,0,
GMT,,LA,,0,,,,384001172,16/12/2021,17/12/2021,,0,41000353,GRAN BD ESP 1/2 50-55 SE GR,30000,41000351,GRAN BD 1/2 50-55 HU GR,31410,GMT-SEC E FORNEC GRANUL,GMTSECAD,33.333,,0,
GMT,,LA,,0,,,,384001215,24/08/2021,24/08/2021,,0,41000376,"GRAN BD PLAT 0,5/1 45-55 SE GR",2865.63,41000158,"GRAN BD 0,5/1 50-60",2980.26,GMT-SEC E FORNEC GRANUL,GMTSECAD,3.184,,0,
GMT,,LA,,0,,,,384001216,27/08/2021,27/08/2021,,0,41000376,"GRAN BD PLAT 0,5/1 45-55 SE GR",3000,41000158,"GRAN BD 0,5/1 50-60",3120,GMT-SEC E FORNEC GRANUL,GMTSECAD,3.333,,0,
GMT,,LA,,0,,,,384001217,03/09/2021,03/09/2021,,0,41000376,"GRAN BD PLAT 0,5/1 45-55 SE GR",1213.08,41000158,"GRAN BD 0,5/1 50-60",1261.61,GMT-SEC E FORNEC GRANUL,GMTSECAD,1.348,,0,
GMT,,LA,,0,,,,384001218,10/09/2021,10/09/2021,,0,41000376,"GRAN BD PLAT 0,5/1 45-55 SE GR",138,41000158,"GRAN BD 0,5/1 50-60",143.52,GMT-SEC E FORNEC GRANUL,GMTSECAD,0.153,,0,
GMT,,LA,,0,,,,384001219,17/09/2021,17/09/2021,,0,41000376,"GRAN BD PLAT 0,5/1 45-55 SE GR",55.2,41000158,"GRAN BD 0,5/1 50-60",57.41,GMT-SEC E FORNEC GRANUL,GMTSECAD,0.061,,0,
GMT,,LA,,0,,,,384001220,24/09/2021,24/09/2021,,0,41000376,"GRAN BD PLAT 0,5/1 45-55 SE GR",606.54,41000158,"GRAN BD 0,5/1 50-60",630.81,GMT-SEC E FORNEC GRANUL,GMTSECAD,0.674,,0,
GMT,,LA,,0,,,,384001221,01/10/2021,01/10/2021,,0,41000376,"GRAN BD PLAT 0,5/1 45-55 SE GR",55.14,41000158,"GRAN BD 0,5/1 50-60",57.35,GMT-SEC E FORNEC GRANUL,GMTSECAD,0.061,,0,
