,of,item,id ov,ov,semana,data desejada,centro de trabalho,acabamento,blocos,ccs,virados,referência,semana minima,duração,semana precedencia,número de semanas
999,1600062913,80.0,297,3820010048.0,45,45,CNMLAMRL,Qualquer,0.0,-1,0.0,"RL CC 8244/T02 1016X3,0-10M NE",45,75.0,28,1
1000,1600062912,80.0,297,3820010048.0,45,45,CRMSERRA,Qualquer,0.0,-1,0.0,"RL CC 8244/T02 35X3,0-10M NE",45,840.0,45,1
1001,1600062911,80.0,297,3820010048.0,45,45,CNMEMBRL,Qualquer,0.0,-1,0.0,"RL CC 8244/T02 35X3,0-10M 01",45,60.0,45,1
1002,1600062910,70.0,296,3820010048.0,47,46,CNMLAMRL,Qualquer,0.0,-1,0.0,"RL CC 8244/T02 1016X2,0-10M NE",46,147.12,28,1
1003,1600062909,70.0,296,3820010048.0,47,46,CRMSERRA,Qualquer,0.0,-1,0.0,"RL CC 8244/T02 35X2,0-10M NE",46,2160.0,47,1
1004,1600062908,70.0,296,3820010048.0,47,46,CNMEMBRL,Qualquer,0.0,-1,0.0,"RL CC 8244/T02 35X2,0-10M 01",46,128.57999999999998,47,1
1005,1600062906,60.0,296,3820010048.0,47,46,CNMEMBRL,Qualquer,0.0,-1,0.0,"RL CC 8244/000 1000X10,0-10M 06",46,61.739999999999995,47,1
1006,1600062907,60.0,296,3820010048.0,47,46,CNMLAMRL,Qualquer,0.0,-1,0.0,"RL CC 8244/000 1000X10,0-10M NE",46,270.0,28,1
1007,1600062904,50.0,296,3820010048.0,47,46,CNMEMBRL,Qualquer,0.0,-1,0.0,"RL CC 8244/000 1000X8,0-10M 06",47,82.26,47,1
1008,1600062905,50.0,296,3820010048.0,47,46,CNMLAMRL,Qualquer,0.0,-1,0.0,"RL CC 8244/000 1000X8,0-10M NE",47,261.84,28,1
1009,1600062902,40.0,296,3820010048.0,47,46,CNMVSMEB,Qualquer,0.0,-1,0.0,"RL CC 8244/000 1000X6,0-10M 14",46,96.42,47,1
1010,1600062903,40.0,296,3820010048.0,47,46,CNMVSMRL,Qualquer,0.0,-1,0.0,"RL CC 8244/000 1000X6,0-10M NE",46,96.42,28,1
1011,1600062900,30.0,296,3820010048.0,47,46,CNMVSMEB,Qualquer,0.0,-1,0.0,"RL CC 8244/000 1000X3,0-10M 27",46,160.73999999999998,47,1
1012,1600062901,30.0,296,3820010048.0,47,46,CNMVSMRL,Qualquer,0.0,-1,0.0,"RL CC 8244/000 1000X3,0-10M NE",46,160.73999999999998,28,1
1013,1600062897,20.0,296,3820010048.0,47,46,CNMEMBMA,Qualquer,0.0,-1,0.0,"RL CC 8244/000 1000X2,0-10M 54",46,96.53999999999999,47,1
1014,1600062899,20.0,296,3820010048.0,47,46,CNMLAMMA,Qualquer,0.0,-1,0.0,"RL CC 8244/000 1000X2,0 NE",46,80.82,28,1
1015,1600062898,20.0,296,3820010048.0,47,46,CNMREBMA,Qualquer,0.0,-1,0.0,"RL CC 8244/000 1000X2,0-10M NE",46,79.98,47,1
1016,1600062895,10.0,296,3820010048.0,47,46,CNMVSMEB,Qualquer,0.0,-1,0.0,"RL CC 8244/000 1220X6,0-10M 02",47,48.24,47,1
1017,1600062896,10.0,296,3820010048.0,47,46,CNMVSMRL,Qualquer,0.0,-1,0.0,"RL CC 8244/000 1220X6,0-10M NE",47,48.24,28,1
1018,1600074923,10.0,298,3820010015.0,49,49,CRMEMBPL,Qualquer,0.0,-1,0.0,"FQ CR 1515/000 ELR124 2,5 00",49,12.0,49,1
1019,1600074924,10.0,298,3820010015.0,49,49,CRMGUILH,Qualquer,0.0,-1,0.0,"PL CR 1515/000 990X445X2,5 NE",49,112.5,49,1
1020,1600074925,10.0,298,3820010015.0,49,49,CRMLAMPL,Qualquer,2.588,-1,0.0,"PL CR 1515/000 1000X1000X2,5 NE",49,96.78,28,1
1021,1600061639,220.0,299,3820010011.0,31,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8123/000 940X640X10,0 02",30,5.64,31,1
1022,1600061640,220.0,299,3820010011.0,31,30,CNMLAMPL,Qualquer,3.181,-1,0.0,"PL CC 8123/000 950X650X10,0 NE",30,14.459999999999999,28,1
1023,1600061641,210.0,299,3820010011.0,31,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8123/000 940X640X7,0 01",30,6.0,31,1
1024,1600061642,210.0,299,3820010011.0,31,30,CNMLAMPL,Qualquer,3.152,-1,0.0,"PL CC 8123/000 950X650X7,0 NE",30,16.26,28,1
1025,1600061643,200.0,299,3820010011.0,31,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8123/000 940X640X5,0 01",30,6.0,31,1
1026,1600061644,200.0,299,3820010011.0,31,30,CNMLAMPL,Qualquer,3.078,-1,0.0,"PL CC 8123/000 950X650X5,0 NE",30,13.92,28,1
1027,1600061645,190.0,299,3820010011.0,31,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8872/000 940X640X45,0 01",30,18.0,31,1
1028,1600061646,190.0,299,3820010011.0,31,30,CNMSERPL,Qualquer,8.652,-1,0.0,"PL CC 8872/000 940X640X45,0 NE",30,42.0,28,1
1029,1600061648,180.0,299,3820010011.0,31,30,CNMLAMPL,Qualquer,3.708,-1,0.0,"PL CC 8872/000 940X640X25,0 NE",30,16.740000000000002,28,1
1030,1600061647,180.0,299,3820010011.0,31,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8872/000 940X640X25,0 01",30,9.0,31,1
1031,1600061649,170.0,299,3820010011.0,31,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8872/000 940X640X15,0 01",30,9.0,31,1
1032,1600061650,170.0,299,3820010011.0,31,30,CNMLAMPL,Qualquer,3.863,-1,0.0,"PL CC 8872/000 940X640X15,0 NE",30,20.220000000000002,28,1
1033,1600061652,160.0,299,3820010011.0,31,30,CNMLAMPL,Qualquer,74.281,-1,0.0,"PL CC 8872/000 950X650X10,0 NE",30,222.54,28,1
1034,1600061651,160.0,299,3820010011.0,31,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8872/000 950X650X10,0 02",30,118.14,31,1
1035,1600061625,150.0,299,3820010011.0,30,30,CNMLAMPL,Qualquer,17.722,-1,0.0,"PL CC 8872/000 940X640X7,0 NE",30,113.94,28,1
1036,1600061624,150.0,299,3820010011.0,31,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8872/000 940X640X7,0 01",30,42.0,30,1
1037,1600061626,140.0,299,3820010011.0,30,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8872/000 940X640X5,0 02",30,42.0,30,1
1038,1600061627,140.0,299,3820010011.0,30,30,CNMLAMPL,Qualquer,17.304,-1,0.0,"PL CC 8872/000 940X640X5,0 NE",30,114.78,28,1
1039,1600061628,130.0,299,3820010011.0,30,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8872/000 940X640X3,0 01",30,9.0,30,1
1040,1600061629,130.0,299,3820010011.0,30,30,CNMLAMPL,Qualquer,3.724,-1,0.0,"PL CC 8872/000 940X640X3,0 NE",30,32.940000000000005,28,1
1041,1600063634,120.0,299,3820010011.0,31,30,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8872/000 940X640X2,0 01",31,6.0600000000000005,30,1
1042,1600063635,120.0,299,3820010011.0,30,30,CNMLAMPL,Qualquer,2.472,-1,0.0,"PL CC 8872/000 940X640X2,0 NE",30,25.98,28,1
1043,1600061630,110.0,299,3820010011.0,30,30,CNMVSMEB,Qualquer,0.0,-1,0.0,"RL CC 8244/000 1000X3,0-10M 27",30,160.73999999999998,30,1
1044,1600061631,110.0,299,3820010011.0,30,30,CNMVSMRL,Qualquer,0.0,-1,0.0,"RL CC 8244/000 1000X3,0-10M NE",30,160.73999999999998,28,1
1045,1600061632,100.0,299,3820010011.0,30,30,CNMEMBRL,Qualquer,0.0,-1,0.0,"RL CC 8244/000 1220X10,0-10M 02",30,20.580000000000002,30,1
1046,1600061633,100.0,299,3820010011.0,30,30,CNMLAMRL,Qualquer,0.0,-1,0.0,"RL CC 8244/000 1220X10,0-10M NE",30,90.0,28,1
1047,1600061634,90.0,299,3820010011.0,30,30,CNMEMBRL,Qualquer,0.0,-1,0.0,"RL CC 8244/000 1220X8,0-10M 02",30,27.42,30,1
1048,1600061635,90.0,299,3820010011.0,30,30,CNMLAMRL,Qualquer,0.0,-1,0.0,"RL CC 8244/000 1220X8,0-10M NE",30,87.24,28,1
1049,1600061636,80.0,299,3820010011.0,30,30,CNMEMBMM,Qualquer,0.0,-1,0.0,"RL CC 8244/000 500X4,0-10M 06",30,40.440000000000005,30,1
1050,1600061637,80.0,299,3820010011.0,30,30,CNMREBMM,Qualquer,0.0,-1,0.0,"RL CC 8244/000 500X4,0-10M NE",30,153.6,30,1
1051,1600061638,80.0,299,3820010011.0,30,30,CNMLAMMM,Qualquer,0.0,-1,0.0,"RL CC 8244/000 500X4,0 NE",30,92.94,28,1
1052,1600061618,70.0,299,3820010011.0,30,30,CNMEMBMM,Qualquer,0.0,-1,0.0,"RL CC 8244/000 500X3,0-10M 02",30,21.84,30,1
1053,1600061619,70.0,299,3820010011.0,30,30,CNMREBMM,Qualquer,0.0,-1,0.0,"RL CC 8244/000 500X3,0-10M NE",30,96.0,30,1
1054,1600061620,70.0,299,3820010011.0,30,30,CNMLAMMM,Qualquer,0.0,-1,0.0,"RL CC 8244/000 500X3,0 NE",30,80.82,28,1
1055,1600061621,60.0,299,3820010011.0,30,30,CNMEMBMM,Qualquer,0.0,-1,0.0,"RL CC 8244/000 500X2,0-10M 17",30,41.58,30,1
1056,1600061622,60.0,299,3820010011.0,30,30,CNMREBMM,Qualquer,0.0,-1,0.0,"RL CC 8244/000 500X2,0-10M NE",30,142.38000000000002,30,1
1057,1600061623,60.0,299,3820010011.0,30,30,CNMLAMMM,Qualquer,0.0,-1,0.0,"RL CC 8244/000 500X2,0 NE",30,66.48,28,1
1058,1600061617,50.0,300,3820010011.0,28,28,CNMLAMRL,Qualquer,0.0,-1,0.0,"RL CC 8244/T02 1016X3,0-10M NE",28,117.48,28,1
1059,1600061616,50.0,300,3820010011.0,28,28,CRMSERRA,Qualquer,0.0,-1,0.0,"RL CC 8244/T02 35X3,0-10M NE",28,1344.0,28,1
1060,1600061615,50.0,300,3820010011.0,28,28,CNMEMBRL,Qualquer,0.0,-1,0.0,"RL CC 8244/T02 35X3,0-10M 01",28,96.0,28,1
1061,1600061614,40.0,299,3820010011.0,30,30,CNMLAMRL,Qualquer,0.0,-1,0.0,"RL CC 8244/T02 1016X2,0-10M NE",30,147.12,28,1
1062,1600061613,40.0,299,3820010011.0,30,30,CRMSERRA,Qualquer,0.0,-1,0.0,"RL CC 8244/T02 35X2,0-10M NE",30,2160.0,30,1
1063,1600061612,40.0,299,3820010011.0,30,30,CNMEMBRL,Qualquer,0.0,-1,0.0,"RL CC 8244/T02 35X2,0-10M 01",30,128.57999999999998,30,1
1064,1600063366,30.0,301,3820010011.0,35,34,CCSSECME,Qualquer,0.0,2304,0.0,"PL CC 8004/000 915X305X4,0 01",35,168.0,35,1
1065,1600063367,30.0,301,3820010011.0,35,34,CNMLAMPL,Qualquer,17.444,2304,0.0,"PL CC 8004/000 940X640X4,0 NE",35,129.06,28,1
1066,1600063364,20.0,301,3820010011.0,35,34,CCSSECME,Qualquer,0.0,2304,0.0,"PL CC 8004/000 915X305X3,0 02",35,494.09999999999997,35,1
1067,1600063365,20.0,301,3820010011.0,35,34,CNMLAMPL,Qualquer,52.129,2304,0.0,"PL CC 8004/000 915X610X3,0 NE",35,406.44,28,1
1068,1600063362,10.0,301,3820010011.0,35,34,CCSSECME,Qualquer,0.0,2304,0.0,"PL CC 8004/000 915X305X2,0 01",35,329.40000000000003,35,1
1069,1600063363,10.0,301,3820010011.0,35,34,CNMLAMPL,Qualquer,34.608,2304,0.0,"PL CC 8004/000 915X610X2,0 NE",35,327.24,28,1
1070,1600072043,10.0,302,3820009977.0,36,29,CCSEMBJT,Qualquer,0.0,2304,0.0,"JT CI 5351/000 100-IHC 2,0 01",36,60.0,36,1
1071,1600072045,10.0,302,3820009977.0,36,29,CRMGUILH,Qualquer,0.0,2304,0.0,"FQ CI 5351/000 100-IHC 2,0 NE",31,53.04,36,1
1072,1600072044,10.0,302,3820009977.0,36,29,CCSBALJT,Qualquer,0.0,2304,0.0,"JT CI 5351/000 100-IHC 2,0 NE",36,42.839999999999996,36,1
1073,1600072046,10.0,302,3820009977.0,36,29,CRMCOLQD,Qualquer,0.0,2304,0.0,QD CI 5351/OCL 100-IHC 190 NE,29,118.62,36,1
1074,1600072047,10.0,302,3820009977.0,36,29,CRMSERRA,Qualquer,24.012,2304,0.0,QD CI 5351/000 100-IHC 190 NE,29,472.26000000000005,28,1
1075,1600063353,20.0,303,3820009956.0,38,37,CCSEMBJT,Qualquer,0.0,2304,0.0,"JT CI 5351/000 110-RT 2,0 01",38,2.1,38,1
1076,1600063354,20.0,303,3820009956.0,38,37,CCSBALJT,Qualquer,0.0,2304,0.0,"JT CI 5351/000 110-RT 2,0 NE",38,128.57999999999998,38,1
1077,1600063355,20.0,303,3820009956.0,38,37,CRMGUILH,Qualquer,0.0,2304,0.0,"PL CI 5351/000 640X423X2,0 NE",38,25.08,38,1
1078,1600063356,20.0,303,3820009956.0,38,37,CRMLAMPL,Qualquer,1.301,2304,0.0,"PL CI 5351/000 950X650X2,0 NE",37,44.46,28,1
1079,1600062574,10.0,304,3820009929.0,36,34,CCSEMBJT,Qualquer,0.0,2304,0.0,"JT CI 5351/000 102-AU 3,7 01",36,8.34,36,1
1080,1600062576,10.0,304,3820009929.0,36,34,CRMLAMPL,Qualquer,0.0,2304,0.0,"FQ CI 5351/000 102-AU 3,7 NE",36,179.46,36,1
1081,1600062575,10.0,304,3820009929.0,36,34,CCSBALJT,Qualquer,0.0,2304,0.0,"JT CI 5351/000 102-AU 3,7 NE",36,187.5,36,1
1082,1600062577,10.0,304,3820009929.0,36,34,CRMCOLQD,Qualquer,0.0,2304,0.0,QD CI 5351/OCL 102-AU 190 NE,35,23.64,36,1
1083,1600062578,10.0,304,3820009929.0,36,34,CRMSERRA,Qualquer,4.849,2304,0.0,QD CI 5351/000 102-AU 190 NE,35,63.0,28,1
1084,1600061509,40.0,305,3820009917.0,30,30,CNMLAMPL,Qualquer,51.238,-1,0.0,"PL CC 8002/000 1000X500X4,8 NE",30,237.35999999999999,28,1
1085,1600077654,40.0,305,3820009917.0,30,30,CCSEMBME,Qualquer,0.0,-1,0.0,"PL CC 8002/000 1000X500X4,8 01",30,108.0,30,1
1086,1600061507,30.0,305,3820009917.0,30,30,CNMLAMPL,Qualquer,81.601,-1,0.0,"PL CC 8002/000 1000X500X3,8 NE",30,488.88,28,1
1087,1600077653,30.0,305,3820009917.0,30,30,CCSEMBME,Qualquer,0.0,-1,0.0,"PL CC 8002/000 1000X500X3,8 01",30,175.98,30,1
1088,1600063341,20.0,306,3820009917.0,35,33,CNMLAMPL,Qualquer,150.92,-1,0.0,"PL CC 8002/000 1000X500X2,8 NE",35,1045.14,28,1
1089,1600063340,20.0,306,3820009917.0,35,33,CCSEMBME,Qualquer,0.0,-1,0.0,"PL CC 8002/000 1000X500X2,8 01",35,324.0,35,1
1090,1600078186,10.0,305,3820009917.0,30,30,CCSEMBME,Qualquer,0.0,-1,0.0,"PL CC 8002/000 1000X500X2,0 03",30,1262.3400000000001,28,1
1091,1600062327,10.0,307,3820009871.0,42,42,CCSEMBJT,Qualquer,0.0,2304,0.0,"JT CR GT56/000 125-M 2,5 01",42,2.4,42,1
1092,1600062329,10.0,307,3820009871.0,42,42,CRMGUILH,Qualquer,0.0,2304,0.0,"FQ CR GT56/000 125-M 2,5 NE",42,10.799999999999999,42,1
1093,1600062328,10.0,307,3820009871.0,42,42,CCSBALJT,Qualquer,0.0,2304,0.0,"JT CR GT56/000 125-M 2,5 NE",42,212.10000000000002,42,1
1094,1600062330,10.0,307,3820009871.0,42,42,CRMLAMPL,Qualquer,1.242,2304,0.0,"PL CR GT56/000 1270X760X2,5 NE",42,13.38,28,1
1095,1600062531,10.0,308,3820009838.0,36,30,CCSEMBJT,Qualquer,0.0,2304,0.0,"JT CC 8123/000 121-DIV 2,6 01",36,60.0,36,1
1096,1600062533,10.0,308,3820009838.0,36,30,CRMGUILH,Qualquer,0.0,2304,0.0,"FQ CC 8123/000 121-DIV 2,6 NE",30,37.5,36,1
1097,1600062532,10.0,308,3820009838.0,36,30,CCSBALJT,Qualquer,0.0,2304,0.0,"JT CC 8123/000 121-DIV 2,6 NE",36,40.02,36,1
1098,1600062534,10.0,308,3820009838.0,36,30,CNMLAMPL,Qualquer,1.765,2304,0.0,"PL CC 8123/000 950X650X2,6 NE",30,20.28,28,1
1099,1600054788,10.0,327,3820008942.0,36,30,CCSEMBJT,Qualquer,0.0,2304,0.0,"JT CI 5351/CBK 101-O 3,45 01",36,40.02,36,1
1100,1600054791,10.0,327,3820008942.0,31,30,CCSPINAC,Qualquer,0.0,2304,0.0,"FQ CI 5351/CBK 101-O 3,5 NE",31,533.3399999999999,28,1
1101,1600054790,10.0,327,3820008942.0,36,30,CCSBALJT,Qualquer,0.0,2304,0.0,"JT CI 5351/CBK 101-O 3,45 NE",36,731.7,31,1
1102,1600050829,30.0,328,3820008709.0,43,43,CNMLAMPL,Qualquer,37.245,-1,0.0,"PL CC 8402/000 915X610X5,8 NE",43,171.0,28,1
1103,1600050828,30.0,328,3820008709.0,43,43,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8402/000 915X610X5,8 01",43,72.0,43,1
1104,1600050827,20.0,328,3820008709.0,43,43,CNMLAMPL,Qualquer,126.509,-1,0.0,"PL CC 8402/000 915X610X3,8 NE",43,700.02,28,1
1105,1600050826,20.0,328,3820008709.0,43,43,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8402/000 915X610X3,8 04",43,252.0,43,1
1106,1600050824,10.0,328,3820008709.0,43,43,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8402/000 915X610X2,5 04",43,36.0,43,1
1107,1600050825,10.0,328,3820008709.0,43,43,CNMLAMPL,Qualquer,18.432,-1,0.0,"PL CC 8402/000 915X610X2,5 NE",43,142.32,28,1
1108,1600046980,10.0,332,3820008458.0,30,30,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR 1028/2T5 1000X1,0-66M 01",30,66.53999999999999,28,1
1109,1600039545,10.0,343,3820007783.0,44,44,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8122/000 940X640X1,3 01",44,660.0,44,1
1110,1600039546,10.0,343,3820007783.0,44,44,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8122/000 940X640X1,3 01",44,660.0,44,1
1111,1600039578,10.0,343,3820007783.0,44,44,CNMLAMPL,Qualquer,191.441,-1,0.0,"PL CC 8122/000 950X650X1,3 NE",44,2396.3999999999996,28,1
1112,1600039579,10.0,343,3820007783.0,44,44,CNMLAMPL,Qualquer,191.441,-1,0.0,"PL CC 8122/000 950X650X1,3 NE",44,2396.3999999999996,28,1
1113,1600039539,10.0,344,3820007782.0,40,40,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8122/000 940X640X1,3 01",40,660.0,40,1
1114,1600039540,10.0,344,3820007782.0,40,40,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8122/000 940X640X1,3 01",40,660.0,40,1
1115,1600039576,10.0,344,3820007782.0,40,40,CNMLAMPL,Qualquer,191.441,-1,0.0,"PL CC 8122/000 950X650X1,3 NE",40,2396.3999999999996,28,1
1116,1600039577,10.0,344,3820007782.0,40,40,CNMLAMPL,Qualquer,191.441,-1,0.0,"PL CC 8122/000 950X650X1,3 NE",40,2396.3999999999996,28,1
1117,1600039533,10.0,345,3820007781.0,30,29,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8122/000 940X640X1,3 01",30,660.0,30,1
1118,1600039534,10.0,345,3820007781.0,30,29,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8122/000 940X640X1,3 01",30,660.0,30,1
1119,1600039574,10.0,345,3820007781.0,30,29,CNMLAMPL,Qualquer,191.441,-1,0.0,"PL CC 8122/000 950X650X1,3 NE",30,2396.3999999999996,28,1
1120,1600039575,10.0,345,3820007781.0,30,29,CNMLAMPL,Qualquer,191.441,-1,0.0,"PL CC 8122/000 950X650X1,3 NE",30,2396.3999999999996,28,1
1121,1600039527,10.0,346,3820007780.0,28,28,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8122/000 940X640X1,3 01",28,660.0,28,1
1122,1600039531,10.0,346,3820007780.0,28,28,CNMEMBPL,Qualquer,0.0,-1,0.0,"PL CC 8122/000 940X640X1,3 01",28,660.0,28,1
1123,1600039572,10.0,346,3820007780.0,28,28,CNMLAMPL,Qualquer,191.441,-1,0.0,"PL CC 8122/000 950X650X1,3 NE",28,2396.3999999999996,28,1
1124,1600039573,10.0,346,3820007780.0,28,28,CNMLAMPL,Qualquer,191.441,-1,0.0,"PL CC 8122/000 950X650X1,3 NE",28,2396.3999999999996,28,1
1125,1600066747,70.0,351,3820007537.0,28,28,CRMDIV01,Qualquer,0.0,-1,0.0,RL CI 5173/000 1000X4/2 NE,28,1248.78,28,1
1126,1600051596,70.0,351,3820007537.0,28,28,CRMLAMRL,Qualquer,0.0,-1,0.0,"RL CI 5173/000 1067X6,0 NE",28,908.16,28,1
1127,1600039887,70.0,351,3820007537.0,28,28,CRMRLMEI,Qualquer,0.0,-1,0.0,RL CI 5173/000 1000X4/2-30M 00,28,2497.5,28,1
1128,1600077995,50.0,351,3820007537.0,28,28,CRMDIV01,Qualquer,0.0,-1,0.0,RL CI 5173/000 1000X4/2 NE,28,112.5,28,1
1129,1600077996,50.0,351,3820007537.0,28,28,CRMLAMRL,Qualquer,0.0,-1,0.0,"RL CI 5173/000 1067X6,0 NE",28,81.84,28,1
1130,1600072766,50.0,351,3820007537.0,28,28,CRMRLMEI,Qualquer,0.0,-1,0.0,RL CI 5173/000 1000X4/2-30M 00,28,225.0,28,1
1131,1600034487,90.0,353,3820007110.0,42,42,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR N710/PAL 1020X1,2-30M 01",42,88.62,28,1
1132,1600034462,80.0,354,3820007110.0,37,37,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR N710/PAL 1020X1,2-30M 01",37,101.28,28,1
1133,1600034459,70.0,355,3820007110.0,30,30,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR N710/PAL 1020X1,2-30M 01",30,88.62,28,1
1134,1600034454,60.0,356,3820007110.0,29,29,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR N710/PAL 1020X1,2-30M 01",29,88.62,28,1
1135,1600035271,120.0,357,3820006831.0,48,48,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR 1521/PTS 1020X2,0-100M SE",48,183.0,28,1
1136,1600035268,110.0,358,3820006831.0,44,44,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR 1521/PTS 1020X2,0-100M SE",44,183.0,28,1
1137,1600031378,100.0,359,3820006831.0,41,41,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR 1521/PTS 1020X2,0-100M SE",41,183.0,28,1
1138,1600031377,90.0,360,3820006831.0,36,36,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR 1521/PTS 1020X2,0-100M SE",36,183.0,28,1
1139,1600031376,80.0,361,3820006831.0,31,30,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR 1521/PTS 1020X2,0-100M SE",31,183.0,28,1
1140,1600031375,70.0,362,3820006831.0,28,28,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR 1521/PTS 1020X2,0-100M SE",28,183.0,28,1
1141,1600035265,50.0,363,3820006830.0,47,47,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR 1521/PTS 1020X2,5-80M SE",47,177.42,28,1
1142,1600031368,40.0,364,3820006830.0,38,38,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR 1521/PTS 1020X2,5-80M SE",38,177.42,28,1
1143,1600031367,30.0,365,3820006830.0,30,29,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR 1521/PTS 1020X2,5-80M SE",30,177.42,28,1
1144,1600027001,10.0,388,3820005907.0,36,30,CCSEMBJT,Qualquer,0.0,2304,0.0,"JT CI 5351/000 103-VW 3,5 01",36,30.06,36,1
1145,1600026798,10.0,388,3820005907.0,36,30,CCSBALJT,Qualquer,0.0,2304,0.0,"JT CI 5351/000 103-VW 3,5 NE",36,910.02,36,1
1146,1600026799,10.0,388,3820005907.0,36,30,CRMLAMPL,Qualquer,17.528,2304,0.0,"PL CI 5351/000 915X457X3,5 NE",30,188.46,36,1
1147,1600027000,10.0,388,3820005907.0,36,30,CRMSERRA,Qualquer,17.528,2304,0.0,BL CI 5351/000 915X457X200 NE,30,70.14,28,1
1148,1600023252,40.0,392,3820005155.0,46,45,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR S112/PT1 1000X3,0-22M 00",45,63.54,28,1
1149,1600023251,30.0,392,3820005155.0,46,45,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR S112/PT1 1000X9,5-7M 00",45,112.5,28,1
1150,1600023250,20.0,392,3820005155.0,46,45,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR S112/PT1 1000X5,0-13M 00",46,178.38,28,1
1151,1600023249,10.0,391,3820005155.0,44,44,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR S112/PT1 1000X6,0-11M 00",44,700.8599999999999,28,1
1152,1600023247,60.0,393,3820005154.0,37,37,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR S112/2T9 1000X4,5-14M UK",37,116.52,28,1
1153,1600023245,40.0,393,3820005154.0,37,37,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR S112/PT1 1000X3,0-22M 00",37,63.54,28,1
1154,1600023243,30.0,393,3820005154.0,37,37,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR S112/PT1 1000X9,5-7M 00",37,112.5,28,1
1155,1600023083,20.0,393,3820005154.0,37,37,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR S112/PT1 1000X5,0-13M 00",37,178.38,28,1
1156,1600023079,10.0,394,3820005154.0,36,36,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR S112/PT1 1000X6,0-11M 00",36,700.8599999999999,28,1
1157,1600023028,90.0,395,3820005152.0,28,28,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR S112/PT1 1000X3,0-22M 00",28,63.54,28,1
1158,1600023027,80.0,395,3820005152.0,28,28,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR S112/PT1 1000X9,5-7M 00",28,112.5,28,1
1159,1600022966,70.0,395,3820005152.0,28,28,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR S112/PT1 1000X6,0-11M 00",28,116.82000000000001,28,1
1160,1600022965,60.0,395,3820005152.0,28,28,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR S112/2T9 1000X4,5-14M UK",28,116.52,28,1
1161,1600022958,40.0,395,3820005152.0,28,28,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR S112/PT1 1000X3,0-22M 00",28,63.54,28,1
1162,1600022955,30.0,395,3820005152.0,28,28,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR S112/PT1 1000X9,5-7M 00",28,112.5,28,1
1163,1600022948,20.0,395,3820005152.0,28,28,CRMRLMEI,Qualquer,0.0,-1,0.0,"RL CR S112/PT1 1000X5,0-13M 00",28,178.38,28,1
